COMPANION_SEQ,TRAVEL_ID,REL_CD,COMPANION_GENDER,COMPANION_AGE_GRP,COMPANION_SITUATION
1,h_h000805,7,2,3,1
2,h_h000806,2,1,1,1
1,h_h000806,1,1,5,1
1,h_h000807,3,2,7,1
2,h_h000807,6,2,7,3
1,h_h000810,8,1,3,1
1,h_h000814,5,2,3,1
2,h_h000815,2,2,2,1
1,h_h000815,1,2,5,1
3,h_h000815,2,1,1,1
3,h_h000817,2,2,3,1
2,h_h000817,3,2,7,1
1,h_h000817,1,2,5,1
1,h_h000819,1,1,5,1
3,h_h000819,2,2,2,1
2,h_h000819,4,2,8,1
4,h_h000819,2,2,1,1
2,h_h000821,7,2,3,1
4,h_h000821,7,2,3,2
1,h_h000821,7,2,3,1
3,h_h000821,7,2,3,1
2,h_h000825,2,1,2,1
1,h_h000825,2,2,3,1
1,h_h000826,7,2,3,1
2,h_h000829,2,2,1,1
1,h_h000829,1,1,4,1
3,h_h000829,2,2,1,1
1,h_h000831,1,1,5,3
3,h_h000831,2,1,1,1
5,h_h000831,11,1,1,3
2,h_h000831,2,2,1,1
4,h_h000831,7,2,5,3
2,h_h000832,7,2,5,1
4,h_h000832,2,1,1,1
1,h_h000832,7,2,5,1
3,h_h000832,7,2,5,1
3,h_h000833,2,1,1,1
2,h_h000833,3,2,7,1
4,h_h000833,2,2,1,1
1,h_h000833,1,1,5,1
1,h_h000835,7,2,3,1
2,h_h000835,7,2,3,1
1,h_h000837,1,1,5,1
3,h_h000837,2,2,1,1
2,h_h000837,2,1,1,1
1,h_h000844,8,2,3,3
1,h_h000846,11,1,6,3
1,h_h000849,3,2,8,3
1,h_h000852,8,1,4,3
1,h_h000855,2,2,1,1
3,h_h000855,6,1,5,1
2,h_h000855,5,2,5,1
4,h_h000855,6,2,1,1
1,h_h000858,8,2,4,1
2,h_h000861,7,1,3,1
3,h_h000861,7,2,3,1
1,h_h000861,8,1,3,1
2,h_h000866,3,2,6,1
4,h_h000866,6,2,5,1
6,h_h000866,6,2,5,1
8,h_h000866,6,2,8,1
1,h_h000866,3,1,6,1
3,h_h000866,6,1,6,1
5,h_h000866,6,1,5,1
7,h_h000866,6,2,2,1
1,h_h000868,1,2,4,1
3,h_h000868,3,1,7,1
2,h_h000868,2,2,1,1
1,h_h000869,1,2,4,1
3,h_h000869,2,2,1,1
2,h_h000869,2,2,1,1
2,h_h000871,2,1,1,1
1,h_h000871,1,1,5,1
1,h_h000873,8,1,3,1
2,h_h000874,7,2,3,1
1,h_h000874,7,2,3,1
2,h_h000877,7,2,5,2
4,h_h000877,7,2,5,2
6,h_h000877,7,2,5,2
8,h_h000877,7,2,5,2
1,h_h000877,1,1,5,3
3,h_h000877,7,2,5,2
5,h_h000877,7,2,5,2
7,h_h000877,7,2,5,2
1,h_h000884,1,1,5,1
3,h_h000884,2,1,1,1
2,h_h000884,2,1,1,1
1,h_h000886,8,2,4,1
1,h_h000891,1,1,4,1
2,h_h000891,2,1,1,1
1,h_h000892,7,2,5,1
3,h_h000892,7,2,5,1
2,h_h000892,7,2,5,1
1,h_h000895,3,1,7,1
2,h_h000895,3,2,7,1
2,h_h000897,5,2,2,1
4,h_h000897,4,2,8,1
1,h_h000897,3,2,6,1
3,h_h000897,4,1,8,1
2,h_h000898,2,2,1,1
1,h_h000898,1,2,4,1
1,h_h000899,3,1,8,1
3,h_h000899,2,2,1,1
2,h_h000899,3,2,8,1
4,h_h000899,2,2,1,1
1,h_h000904,8,1,4,1
1,h_h000908,8,1,5,1
1,h_h000909,1,2,4,1
3,h_h000909,2,2,2,1
2,h_h000909,2,1,2,1
1,h_h000914,2,2,1,1
2,h_h000914,2,2,1,1
1,h_h000915,1,1,4,1
1,h_h000917,8,1,4,1
2,h_h000920,2,2,1,1
1,h_h000920,1,1,4,1
3,h_h000920,2,1,1,1
1,h_h000922,8,2,4,1
1,h_h000926,2,2,1,1
3,h_h000926,11,2,1,1
2,h_h000926,7,2,5,1
2,h_h001023,7,2,3,3
1,h_h001023,7,2,3,1
2,h_h001024,2,1,2,1
4,h_h001024,2,2,1,1
1,h_h001024,7,2,8,1
3,h_h001024,2,1,2,1
5,h_h001024,2,2,4,1
2,h_h001025,2,2,1,1
1,h_h001025,1,2,5,1
2,h_h001026,7,1,4,1
1,h_h001026,7,1,4,1
1,h_h001032,7,2,4,1
2,h_h001034,7,2,3,1
1,h_h001034,7,2,4,1
3,h_h001034,7,2,3,1
1,h_h001036,1,1,4,1
3,h_h001036,7,1,4,3
5,h_h001036,7,2,4,1
2,h_h001036,7,1,4,2
4,h_h001036,7,1,4,1
6,h_h001036,7,2,4,2
2,h_h001038,2,1,4,1
1,h_h001038,1,1,4,1
1,h_h001041,3,1,8,1
3,h_h001041,1,1,5,2
5,h_h001041,2,2,2,1
7,h_h001041,6,2,4,1
2,h_h001041,3,2,7,1
4,h_h001041,2,2,2,1
6,h_h001041,5,1,5,1
1,h_h001054,8,1,3,1
1,h_h001057,8,1,3,1
1,h_h001063,3,1,7,1
3,h_h001063,5,1,3,1
2,h_h001063,3,2,7,1
2,h_h001068,2,2,1,1
1,h_h001068,1,2,4,1
3,h_h001068,2,2,1,1
1,h_h001073,7,1,3,1
1,h_h001074,2,2,2,1
2,h_h001074,2,1,1,1
1,h_h001075,1,2,4,1
2,h_h001076,2,2,1,1
4,h_h001076,3,2,7,1
1,h_h001076,1,1,5,1
3,h_h001076,2,1,1,1
1,h_h001078,8,1,3,1
1,h_h001084,8,1,4,3
2,h_h001085,3,2,7,1
1,h_h001085,2,1,1,1
1,h_h001086,7,2,4,1
3,h_h001086,7,2,4,1
2,h_h001086,7,2,4,1
1,h_h001089,1,1,4,1
1,h_h001091,2,1,1,1
2,h_h001091,2,1,2,1
1,h_h001096,8,1,3,1
2,h_h001098,3,2,7,1
1,h_h001098,3,1,7,1
3,h_h001098,5,1,3,1
2,h_h001101,7,2,3,1
1,h_h001101,7,2,3,1
3,h_h001101,7,2,3,3
1,h_h001102,8,2,3,1
2,h_h001103,7,1,3,1
1,h_h001103,7,1,3,1
1,h_h001106,8,1,4,1
1,h_h001113,8,2,3,1
1,h_h001117,7,2,3,1
2,h_h001120,5,2,5,3
1,h_h001120,2,2,1,1
3,h_h001120,3,2,8,3
1,h_h001121,7,1,3,1
1,h_h001124,7,1,6,2
1,h_h001125,8,1,4,1
1,h_h001127,8,1,3,1
1,h_h001129,1,1,3,1
1,h_h001131,1,1,5,1
1,h_h001134,1,2,5,1
2,h_h001136,2,1,1,1
1,h_h001136,1,1,4,1
1,h_h001140,5,2,3,1
1,h_h001146,8,1,3,1
1,h_h001148,8,1,3,1
1,h_h001151,3,1,6,1
3,h_h001151,5,2,3,1
2,h_h001151,3,2,6,1
5,h_h001152,7,2,3,1
2,h_h001152,7,2,3,1
4,h_h001152,7,2,3,1
1,h_h001152,7,2,3,1
3,h_h001152,7,2,3,1
1,h_h001156,1,1,5,1
3,h_h001156,2,1,1,1
2,h_h001156,2,1,1,1
2,h_h001157,7,2,4,3
1,h_h001157,7,2,4,1
3,h_h001157,7,2,4,3
1,h_h001160,8,1,3,1
1,h_h001161,8,1,3,1
1,h_h001162,8,1,5,3
3,h_h001167,3,2,8,1
2,h_h001167,3,1,8,1
1,h_h001167,5,2,6,1
1,h_h001168,8,1,3,1
1,h_h001171,9,2,5,1
2,h_h001171,9,2,6,1
1,h_h001182,1,1,6,2
2,h_h001182,2,2,3,3
1,h_h001183,8,1,3,3
3,h_h001183,9,1,3,3
2,h_h001183,7,2,3,3
3,h_h001184,7,1,4,2
2,h_h001184,7,1,4,2
1,h_h001184,7,2,4,2
1,h_h001185,8,1,3,1
1,h_h001188,1,1,4,1
2,h_h001195,7,2,3,1
1,h_h001195,7,1,3,1
3,h_h001195,7,2,3,1
1,h_h001196,7,2,3,1
1,h_h001198,1,1,4,1
2,h_h001198,2,1,1,1
1,h_h001202,7,2,3,1
1,h_h001203,1,1,4,1
3,h_h001203,2,2,1,1
2,h_h001203,2,1,2,1
1,h_h001206,7,2,3,1
1,h_h001207,7,1,5,1
1,h_h001208,7,2,3,3
2,h_h001208,7,2,3,3
3,h_h001210,5,1,3,1
2,h_h001210,3,2,6,1
1,h_h001210,3,1,6,1
1,h_h001211,8,1,4,1
1,h_h001213,7,2,6,1
1,h_h001214,8,1,3,1
1,h_h001215,5,2,3,2
1,h_h001223,9,1,6,1
1,h_h001224,1,1,6,1
3,h_h001224,5,2,4,1
2,h_h001224,2,1,1,1
1,h_h001229,1,1,5,1
3,h_h001229,2,2,1,1
2,h_h001229,2,2,1,1
2,h_h001230,2,2,1,1
4,h_h001230,6,1,4,3
6,h_h001230,6,2,1,3
8,h_h001230,6,1,5,3
10,h_h001230,6,2,2,3
1,h_h001230,1,1,4,1
3,h_h001230,3,2,7,3
5,h_h001230,6,2,5,3
7,h_h001230,6,2,1,3
9,h_h001230,6,2,2,3
1,h_h001233,8,1,4,1
2,h_h001234,3,2,6,1
1,h_h001234,3,1,6,1
2,h_h001235,7,2,3,1
1,h_h001235,7,2,3,1
3,h_h001235,7,2,3,3
1,h_h001236,8,1,3,1
1,h_h001240,7,2,3,1
1,h_h001247,6,2,3,1
1,h_h001250,8,2,3,1
1,h_h001252,3,2,6,1
2,h_h001253,2,2,1,1
1,h_h001253,1,1,4,1
3,h_h001253,3,2,7,1
1,h_h001254,5,2,5,1
3,h_h001254,6,2,1,1
2,h_h001254,6,2,1,1
2,h_h001255,7,2,3,1
1,h_h001255,7,2,3,1
2,h_h001258,7,2,3,1
4,h_h001258,7,1,2,1
6,h_h001258,7,1,3,1
1,h_h001258,7,2,2,1
3,h_h001258,7,1,2,1
5,h_h001258,7,1,3,1
7,h_h001258,7,1,3,1
1,h_h001260,1,1,5,1
3,h_h001260,2,2,1,1
2,h_h001260,2,1,1,1
1,h_h001261,3,2,7,3
1,h_h001262,7,2,5,1
2,h_h001269,11,1,2,2
1,h_h001269,8,2,3,1
2,h_h001270,7,2,3,1
1,h_h001270,7,1,4,1
1,h_h001275,7,1,3,1
1,h_h001279,7,1,3,1
3,h_h001279,7,2,3,1
2,h_h001279,7,1,3,1
4,h_h001279,7,2,3,1
1,h_h001280,2,2,3,1
2,h_h001280,11,1,4,1
1,h_h001282,1,1,5,1
1,h_h001283,3,2,8,1
1,h_h001287,1,2,5,1
2,h_h001288,2,2,3,3
1,h_h001288,3,2,8,1
3,h_h001288,6,2,5,3
1,h_h001292,1,1,3,1
1,h_h001293,2,2,3,1
2,h_h001297,7,1,3,1
1,h_h001297,7,1,3,1
3,h_h001297,7,1,3,1
12,h_h001299,6,1,7,3
14,h_h001299,6,2,6,3
16,h_h001299,6,2,7,3
1,h_h001299,5,2,5,1
3,h_h001299,6,2,2,1
5,h_h001299,3,2,8,3
7,h_h001299,6,1,5,3
9,h_h001299,6,2,2,3
11,h_h001299,6,2,6,3
13,h_h001299,6,2,7,3
15,h_h001299,6,1,6,3
2,h_h001299,5,1,6,1
4,h_h001299,6,2,2,1
6,h_h001299,6,2,8,3
8,h_h001299,6,2,5,3
10,h_h001299,6,1,1,3
1,h_h001301,8,1,4,1
1,h_h001306,8,1,3,1
1,h_h001309,8,1,4,1
1,h_h001314,7,2,3,1
1,h_h001316,7,2,3,1
1,h_h001317,8,1,4,1
2,h_h001326,9,1,3,1
1,h_h001326,9,1,3,2
3,h_h001326,9,2,3,1
1,h_h001330,1,1,5,1
2,h_h001330,2,1,1,1
3,h_h001336,2,1,2,1
2,h_h001336,2,1,2,1
1,h_h001336,1,1,5,1
1,h_h001338,8,1,3,1
1,h_h001340,8,1,4,1
1,h_h001345,7,2,3,1
1,h_h001355,1,1,5,1
1,h_h001359,8,1,3,1
1,h_h001364,1,1,4,1
3,h_h001364,2,1,1,1
2,h_h001364,2,2,1,1
1,h_h001365,8,1,3,1
1,h_h001366,7,1,3,1
2,h_h001366,7,1,3,3
1,h_h001371,8,1,3,1
1,h_h001372,9,2,5,1
1,h_h001375,7,2,5,1
3,h_h001375,11,1,1,1
2,h_h001375,2,2,1,1
1,h_h001382,8,1,3,1
2,h_h001385,2,1,2,1
1,h_h001385,1,1,5,1
3,h_h001385,2,1,2,1
1,h_h001389,8,2,3,1
1,h_h001392,8,1,4,1
1,h_h001393,8,1,3,3
1,h_h001397,8,2,3,1
4,h_h001398,2,1,1,1
1,h_h001398,1,1,5,1
3,h_h001398,2,2,2,1
2,h_h001398,2,2,2,1
1,h_h001404,8,1,3,1
1,h_h001406,3,2,7,1
1,h_h001415,8,1,3,3
1,h_h001416,7,2,3,1
3,h_h001416,7,2,3,1
2,h_h001416,7,2,3,1
4,h_h001416,7,1,3,1
1,h_h001421,7,2,4,1
1,h_h001428,3,2,6,1
1,h_h001429,7,2,3,1
3,h_h001429,7,2,3,1
2,h_h001429,7,2,3,1
2,h_h001433,1,2,5,3
1,h_h001433,2,1,2,1
1,h_h001434,8,1,3,1
1,h_h001438,8,2,3,1
1,h_h001443,3,2,6,1
1,h_h001447,8,1,4,1
1,h_h001451,8,1,4,1
1,h_h001453,8,1,3,1
1,h_h001458,3,1,6,1
3,h_h001458,5,1,3,1
2,h_h001458,3,2,6,1
1,h_h001462,7,2,3,1
1,h_h001464,7,2,4,3
1,h_h001465,8,1,5,1
1,h_h001466,5,2,4,1
3,h_h001466,3,2,7,1
2,h_h001466,3,1,7,1
1,h_h001468,1,2,5,1
1,h_h001473,8,1,3,1
1,h_h001477,8,1,3,1
1,h_h001478,7,1,3,1
1,h_h001481,8,2,3,3
1,h_h001482,1,2,5,1
1,h_h001487,1,2,4,1
2,h_h001487,2,2,1,1
1,h_h001492,1,1,7,1
3,h_h001492,2,2,3,1
2,h_h001492,2,2,3,1
1,h_h001493,3,1,7,1
3,h_h001493,5,1,4,1
2,h_h001493,3,2,7,1
4,h_h001493,6,2,4,1
1,h_h001494,1,1,4,1
1,h_h001497,8,2,3,1
1,h_h001502,8,1,3,1
1,h_h001511,7,2,3,3
2,h_h001516,2,2,1,1
1,h_h001516,1,2,4,1
3,h_h001516,2,2,1,1
1,h_h001518,8,1,4,1
2,h_h001519,2,2,2,1
1,h_h001519,1,1,5,1
3,h_h001519,2,2,1,1
1,h_h001520,1,1,4,1
2,h_h001526,7,2,3,1
1,h_h001526,7,2,3,1
1,h_h001529,7,2,3,1
3,h_h001529,7,2,3,1
2,h_h001529,7,2,3,1
1,h_h001530,3,1,7,2
3,h_h001530,1,1,4,1
2,h_h001530,3,2,7,2
4,h_h001530,2,1,1,1
1,h_h001533,1,1,4,1
1,h_h001535,1,1,4,1
1,h_h001537,7,2,3,1
2,h_h001538,3,2,6,1
1,h_h001538,3,1,6,1
3,h_h001538,5,2,3,1
1,h_h001541,3,2,7,1
2,h_h001541,6,2,6,1
1,h_h001542,7,2,4,1
1,h_h001543,7,2,6,1
3,h_h001543,7,2,6,1
2,h_h001543,7,2,6,1
1,h_h001553,8,1,4,1
1,h_h001557,8,1,3,1
1,h_h001560,8,2,3,3
2,h_h001563,3,2,6,1
1,h_h001563,3,1,6,1
2,h_h001564,2,2,3,1
1,h_h001564,2,2,3,1
1,h_h001566,1,2,4,1
1,h_h001570,5,1,4,1
3,h_h001570,8,1,3,1
2,h_h001570,5,1,3,1
1,h_h001574,7,2,3,1
1,h_h001581,8,1,4,1
1,h_h001595,1,2,4,1
1,h_h001603,7,1,3,3
1,h_h001607,2,2,1,1
1,h_h001610,8,1,3,1
5,h_h001612,2,1,1,1
2,h_h001612,3,2,8,1
4,h_h001612,2,2,1,1
1,h_h001612,1,2,5,1
3,h_h001612,2,1,1,1
2,h_h001614,2,1,1,1
1,h_h001614,1,1,5,1
2,h_h001615,2,1,1,1
1,h_h001615,1,2,5,1
1,h_h001617,7,2,3,1
1,h_h001618,8,1,3,1
1,h_h001620,7,2,4,1
1,h_h001643,1,1,5,1
1,h_h001655,8,2,3,1
1,h_h001656,8,1,3,1
2,h_h001660,2,2,1,1
1,h_h001660,1,1,5,1
1,h_h001662,8,1,3,3
1,h_h001666,7,2,4,3
1,h_h001670,1,1,4,1
3,h_h001670,2,2,1,1
2,h_h001670,2,2,2,1
1,h_h001671,7,1,6,1
1,h_h001676,7,2,3,1
1,h_h001686,8,1,3,1
1,h_h001688,2,2,1,1
1,h_h001690,1,2,3,1
2,h_h001690,2,2,1,1
1,h_h001693,8,1,3,1
1,h_h001695,3,1,6,1
2,h_h001695,3,2,6,1
1,h_h001699,7,2,3,1
1,h_h001700,2,1,3,1
2,h_h001700,2,2,3,1
1,h_h001703,7,2,4,1
1,h_h001705,7,2,7,1
1,h_h001706,8,2,3,1
1,h_h001713,3,2,7,1
1,h_h001719,7,2,3,1
1,h_h001720,5,2,3,1
1,h_h001726,1,1,5,1
2,h_h001726,2,1,1,1
1,h_h001727,1,2,4,1
3,h_h001727,3,2,6,1
2,h_h001727,3,1,6,1
2,h_h001728,3,2,6,1
1,h_h001728,3,1,6,1
1,h_h001730,8,1,3,1
1,h_h001731,5,1,3,1
1,h_h001737,3,1,6,1
3,h_h001737,5,2,3,1
2,h_h001737,3,2,6,1
2,h_h001739,3,2,6,1
1,h_h001739,3,1,6,1
1,h_h001742,1,1,4,1
2,h_h001742,2,2,4,1
1,h_h001744,7,2,3,1
2,h_h001744,7,2,3,1
1,h_h001750,1,1,4,1
1,h_h001752,7,2,4,1
1,h_h001767,1,1,5,1
2,h_h001767,2,2,1,1
1,h_h001784,8,1,4,1
1,h_h001788,1,2,6,1
2,h_h001788,2,1,1,1
1,h_h001789,7,2,3,1
1,h_h001794,8,1,3,1
3,h_h001796,5,2,3,3
2,h_h001796,3,2,6,3
1,h_h001796,3,1,6,3
1,h_h001797,8,1,3,1
1,h_h001799,9,1,4,3
2,h_h001799,9,2,4,3
1,h_h001803,5,2,3,3
1,h_h001807,3,1,6,2
3,h_h001807,5,2,3,1
2,h_h001807,3,2,6,2
1,h_h001811,1,2,4,1
1,h_h001819,1,1,4,1
1,h_h001820,7,2,4,1
1,h_h001831,8,2,4,1
1,h_h001843,8,1,4,1
1,h_h001844,5,2,3,2
1,h_h001849,1,1,5,1
3,h_h001849,2,1,2,1
2,h_h001849,2,2,2,1
2,h_h001850,2,1,2,1
1,h_h001850,1,2,5,1
3,h_h001850,3,2,8,1
1,h_h001853,8,1,3,1
1,h_h001860,8,2,3,1
1,h_h001861,1,1,4,1
1,h_h001863,8,1,3,1
2,h_h001865,2,1,1,1
1,h_h001865,1,2,5,1
1,h_h001873,8,1,3,1
2,h_h001874,2,1,1,1
1,h_h001874,1,1,5,1
3,h_h001874,2,1,1,1
1,h_h001883,7,2,4,3
1,h_h001889,7,2,3,1
1,h_h001898,7,2,3,1
1,h_h001903,7,2,6,2
1,h_h001905,5,2,4,1
1,h_h001906,5,2,3,1
2,h_h001910,2,2,1,1
1,h_h001910,1,1,4,1
1,h_h001913,7,2,3,1
1,h_h001919,2,2,2,1
2,h_h001919,2,2,2,1
1,h_h001933,8,1,4,1
2,h_h001938,10,2,4,1
4,h_h001938,10,2,3,1
1,h_h001938,10,2,4,1
3,h_h001938,10,2,3,1
1,h_h001955,8,1,3,1
2,h_h001959,7,1,4,1
1,h_h001959,7,1,4,1
1,h_h001961,8,1,3,3
2,h_h001966,7,2,4,3
1,h_h001966,7,2,4,3
1,h_h001976,1,2,4,1
2,h_h001976,2,1,1,1
1,h_h001978,1,2,4,1
1,h_h001984,7,2,3,1
1,h_h001985,8,2,3,1
2,h_h001988,2,2,4,1
1,h_h001988,2,2,4,1
2,h_h001989,2,1,2,1
1,h_h001989,1,1,5,1
3,h_h001989,2,1,2,1
1,h_h001999,8,1,4,1
3,h_h002000,7,1,3,1
2,h_h002000,7,2,3,1
4,h_h002000,7,1,3,3
1,h_h002000,7,1,3,1
2,h_h002006,2,1,2,1
1,h_h002006,1,1,5,1
3,h_h002006,2,2,2,1
2,h_h002027,6,1,4,1
4,h_h002027,3,2,7,1
6,h_h002027,2,2,1,1
1,h_h002027,1,2,4,1
3,h_h002027,6,2,4,1
5,h_h002027,2,1,1,1
1,h_h002028,7,1,3,1
1,h_h002029,1,1,5,1
2,h_h002029,2,2,2,1
2,h_h002037,2,2,1,1
1,h_h002037,1,2,5,1
3,h_h002037,2,2,1,1
1,h_h002039,8,1,4,1
4,h_h002042,9,2,4,1
6,h_h002042,11,2,1,1
8,h_h002042,11,1,1,1
1,h_h002042,1,1,4,3
3,h_h002042,9,2,4,1
5,h_h002042,9,1,4,1
7,h_h002042,11,2,1,1
2,h_h002042,2,2,1,1
1,h_h002044,7,2,3,1
1,h_h002046,7,2,5,1
2,h_h002048,7,2,3,1
1,h_h002048,7,2,3,1
1,h_h002083,8,1,3,3
1,h_h002084,8,1,3,1
1,h_h002087,8,2,3,1
1,h_h002090,8,2,4,1
1,h_h002091,8,1,3,1
2,h_h002092,7,1,3,3
1,h_h002092,7,1,3,3
3,h_h002092,7,1,3,3
1,h_h002095,8,1,3,1
1,h_h002096,1,1,6,1
2,h_h002099,7,1,3,1
1,h_h002099,7,1,3,1
3,h_h002099,7,1,3,1
1,h_h002100,8,2,3,1
1,h_h002107,7,2,3,1
1,h_h002113,1,2,5,1
3,h_h002113,2,1,1,1
2,h_h002113,2,2,2,1
4,h_h002113,3,2,8,2
1,h_h002114,7,1,3,1
3,h_h002114,7,1,3,1
5,h_h002114,7,1,3,1
2,h_h002114,7,1,3,1
4,h_h002114,7,1,3,1
1,h_h002119,1,2,4,1
3,h_h002119,2,2,2,1
2,h_h002119,2,1,2,1
1,h_h002129,3,1,6,1
2,h_h002129,3,2,6,1
1,h_h002130,8,1,3,1
2,h_h002132,7,1,3,1
4,h_h002132,7,1,3,1
1,h_h002132,7,1,3,1
3,h_h002132,7,1,3,1
5,h_h002132,7,1,3,3
1,h_h002133,9,2,4,1
2,h_h002133,9,2,4,1
1,h_h002138,1,2,4,1
1,h_h002139,8,2,3,1
1,h_h002140,7,2,3,1
1,h_h002143,8,1,3,1
2,h_h002150,5,2,3,1
1,h_h002150,3,2,6,1
2,h_h002159,7,2,3,3
1,h_h002159,7,2,3,1
1,h_h002163,8,1,3,1
1,h_h002167,7,2,6,1
1,h_h002170,1,1,5,1
1,h_h002178,7,2,3,1
1,h_h002182,7,2,3,1
2,h_h002183,2,2,3,1
1,h_h002183,1,1,6,1
2,h_h002184,7,2,3,1
1,h_h002184,8,2,3,1
2,h_h002195,2,2,1,1
1,h_h002195,1,2,5,1
1,h_h002198,7,2,5,3
1,h_h002199,8,1,3,1
2,h_h002203,2,2,2,1
1,h_h002203,1,1,5,1
1,h_h002208,8,2,4,1
1,h_h002209,7,1,3,1
1,h_h002251,2,2,3,1
2,h_h002254,5,2,4,1
4,h_h002254,6,1,1,1
1,h_h002254,3,2,8,3
3,h_h002254,6,1,2,1
1,h_h002260,1,1,4,1
1,h_h002265,1,2,6,1
1,h_h002268,1,1,5,1
2,h_h002268,2,1,1,1
1,h_h002277,8,2,4,1
1,h_h002283,8,2,3,1
1,h_h002285,1,2,4,1
3,h_h002285,2,1,1,1
2,h_h002285,2,1,1,1
2,h_h002291,7,2,4,3
1,h_h002291,7,2,4,3
3,h_h002291,7,2,4,3
1,h_h002293,8,1,3,1
1,h_h002295,3,2,6,1
2,h_h002295,5,2,3,1
1,h_h002297,1,1,4,1
1,h_h002302,7,2,3,1
2,h_h002308,2,2,1,1
1,h_h002308,1,1,4,1
3,h_h002310,7,1,3,1
2,h_h002310,7,1,3,1
4,h_h002310,7,1,3,1
1,h_h002310,7,1,3,1
1,h_h002311,7,2,3,1
1,h_h002316,8,1,4,1
1,h_h002318,1,1,3,1
1,h_h002322,7,2,3,1
1,h_h002328,7,1,4,1
1,h_h002334,5,2,3,1
1,h_h002335,7,2,3,1
1,h_h002338,7,2,3,1
1,h_h002345,10,1,3,3
2,h_h002345,7,2,3,3
1,h_h002347,7,2,3,1
1,h_h002354,8,2,3,1
1,h_h002356,8,1,3,3
1,h_h002358,8,1,3,1
1,h_h002367,7,2,3,1
2,h_h002367,7,2,3,1
1,h_h002371,8,2,3,1
1,h_h002376,8,1,3,1
1,h_h002378,8,2,3,1
1,h_h002379,7,2,3,1
1,h_h002387,5,2,4,1
2,h_h002387,5,2,3,2
1,h_h002389,7,2,3,3
2,h_h002395,3,2,6,1
1,h_h002395,3,1,7,1
3,h_h002395,5,1,3,1
1,h_h002396,8,1,3,1
2,h_h002406,9,1,3,1
1,h_h002406,9,1,3,1
3,h_h002406,9,1,3,2
1,h_h002416,3,2,6,1
1,h_h002421,8,2,3,1
2,h_h002428,11,2,4,3
1,h_h002428,2,1,4,3
3,h_h002428,11,1,1,3
1,h_h002433,8,1,3,1
1,h_h002435,8,2,3,1
1,h_h002444,8,1,3,1
2,h_h002448,3,1,6,1
1,h_h002448,1,1,4,1
3,h_h002448,3,2,6,1
1,h_h002449,8,2,4,1
1,h_h002452,8,1,3,1
1,h_h002454,1,1,5,1
1,h_h002466,1,1,5,1
2,h_h002466,2,2,1,1
1,h_h002474,1,2,5,1
3,h_h002474,2,1,1,1
2,h_h002474,2,1,2,1
2,h_h002476,5,2,3,1
1,h_h002476,3,2,6,1
3,h_h002476,2,1,1,1
1,h_h002477,8,2,3,3
1,h_h002489,7,2,3,1
1,h_h002492,1,2,4,1
2,h_h002492,2,1,1,1
1,h_h002493,2,2,2,1
2,h_h002493,2,2,2,1
2,h_h002496,3,2,6,1
1,h_h002496,3,1,7,1
3,h_h002496,5,1,3,1
1,h_h002498,1,2,4,1
2,h_h002498,2,1,1,1
1,h_h002502,8,1,3,1
1,h_h002503,7,2,3,1
2,h_h002504,2,1,1,1
1,h_h002504,1,1,5,1
3,h_h002504,2,2,1,1
2,h_h002513,3,2,7,1
4,h_h002513,5,1,4,3
1,h_h002513,1,1,4,1
3,h_h002513,3,1,7,3
5,h_h002513,2,1,1,1
2,h_h002524,7,2,2,2
4,h_h002524,7,2,5,1
1,h_h002524,2,2,2,2
3,h_h002524,7,2,2,2
2,h_h002527,3,2,7,1
1,h_h002527,3,1,7,1
1,h_h002530,5,2,4,1
1,h_h002533,1,1,4,1
3,h_h002539,7,2,3,1
2,h_h002539,7,2,3,1
1,h_h002539,7,2,3,1
1,h_h002540,8,1,3,1
1,h_h002544,8,1,3,1
4,h_h002545,5,1,4,1
1,h_h002545,1,2,4,1
3,h_h002545,3,2,7,1
5,h_h002545,6,2,4,1
2,h_h002545,3,1,7,1
1,h_h002548,3,2,6,3
1,h_h002550,1,1,4,1
1,h_h002552,7,2,3,1
1,h_h002555,8,1,3,1
2,h_h002556,5,2,3,1
1,h_h002556,3,2,6,1
1,h_h002564,8,2,3,3
1,h_h002565,7,2,4,1
1,h_h002570,8,1,3,1
2,h_h002587,3,2,6,1
1,h_h002587,3,1,6,3
1,h_h002588,3,2,7,1
3,h_h002588,5,1,3,1
2,h_h002588,5,2,5,1
1,h_h002592,2,2,2,1
1,h_h002597,1,2,4,1
1,h_h002608,1,1,4,1
2,h_h002610,6,1,1,1
1,h_h002610,5,2,4,1
2,h_h002611,7,2,5,3
1,h_h002611,7,2,3,1
1,h_h002625,1,1,7,1
2,h_h002625,2,1,4,1
1,h_h002629,3,2,7,1
2,h_h002629,2,2,1,1
1,h_h002631,8,1,3,1
2,h_h002632,7,2,4,1
1,h_h002632,7,2,4,1
1,h_h002633,8,1,3,1
1,h_h002642,8,2,4,1
1,h_h002653,8,1,4,1
1,h_h002656,7,2,4,1
2,h_h002656,7,2,4,1
1,h_h002657,8,1,3,1
1,h_h002658,1,2,4,1
1,h_h002659,1,1,4,1
1,h_h002665,7,2,3,3
1,h_h002667,8,2,3,1
1,h_h002694,1,1,5,1
3,h_h002694,9,1,5,1
2,h_h002694,2,1,1,1
4,h_h002694,9,1,5,1
1,h_h002701,8,1,3,1
2,h_h002713,2,1,2,1
1,h_h002713,1,1,5,1
