TRAVEL_ID,ADV_NM,ADV_SEQ,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
g_g011673,점심대용 간식 구매/  딸기바나나 구매,1,2,3142232567.0,파리바게뜨,대전 유성구 구즉로 25,대전 유성구 송강동 199,3167012.0,3020014700.0,2023-09-10 10:48,1,13400,호밀샌드위치;정통 에그타르트;인생크림빵_우유생크림빵,
g_g011673,점심대용 간식 구매/  딸기바나나 구매,2,2,5600103035.0,쥬씨,충남 계룡시 두마면 농소로 32,,3352240.0,4425031024.0,2023-09-10 11:40,1,9600,[포장]딸기 바나나;XL;코코넛젤리선택 1회,
g_g011674,휘발유 주유,1,3,1558100459.0,(주)청우에너지,경기 화성시 팔탄면 서해로 1409-9,경기 화성시 팔탄면 창곡리 437-4,3000117.0,4159036022.0,2023-09-10 08:25,1,50000,주유비,
g_g011692,고구마말랭이; 에너지바 등 간식,0,1,,지에스25 서초 삼성타운점,1321-15,,,,,3,15000,,1165010800.0
g_g011717,과자 등 간식류,1,1,1201112451.0,코끼리마트,서울 강남구 역삼로78길 18,서울 강남구 대치동 916-34,4166662.0,1168010600.0,2023-09-04 16:03,1,13590,종량제20L 쇼핑봉투 20리터;백옥콘/강냉이;삼양/사또밥;풀)그릭플레인;농심새우깡(블랙),
g_g011722,주유,0,2,,GS칼텍스 전대주유소,무등로 165,,,,,1,60000,,2917010600.0
g_g011724,버스표,1,1,1048125831.0,(주)삼화고속,서울 중구 세종대로 135,서울 중구 태평로1가 61-1,2005001.0,1114010300.0,2023-09-20 21:06,1,18900,버스표,
g_g011791,에그볼(빵),1,2,4456200176.0,에덴마트,인천 미추홀구 숙골로87번길 8,인천 미추홀구 도화동 998-2,4854093.0,2817710400.0,2023-09-06 18:16,1,14230,풀무원)안심콩나물;남양)GT고소한락;풀무원)가족나들;폭신폭신에그볼,
g_g011830,전북투어패스남원춘향여행권,1,1,2068689631.0,주식회사 엘에스컴퍼니,제주특별자치도 제주시 청사로 11,제주특별자치도 제주시 도남동 573-2,3349193.0,5011012900.0,2023-09-10 11:12,1,4900,[전북투어패스]남원춘향여행권,
g_g011837,기차표,2,1,3148210024.0,한국철도공사,대전 동구 중앙로 240,,3164033.0,3011011300.0,2023-09-09 23:35,1,12800,기차표 ,
g_g011841,물 간단 취식음료,1,2,8315001000.0,카페042,대전 유성구 엑스포로 87,대전 유성구 도룡동 3-8,3167043.0,3020012700.0,2023-09-09 14:30,1,9100,아메리카노(ICE);카페라떼 (ICE),
g_g011851,편의점 미숫가루 음료,0,1,,CU 부암점,133-39,,,,,1,1500,,2623010800.0
g_g011873,자동차 연료 일부 미리 채움,1,2,5772001375.0,역곡역 주유소,경기 부천시 경인로 463,경기 부천시 괴안동 111-61,3000028.0,4119011300.0,2023-09-06 17:02,1,50000,주유비,
g_g011903,고속버스,1,1,8998702113.0,금호익스프레스(주),울산 남구 삼산로 288,,3170026.0,3114010600.0,2023-09-07 15:10,1,7900,버스표 ,
g_g011903,고속버스,2,1,8998702113.0,금호익스프레스(주),울산 남구 삼산로 288,울산 남구 삼산동 1480-1,3170026.0,3114010600.0,2023-09-08 22:59,1,14900,버스비,
g_g011914,음료,1,1,2270689636.0,CU,인천 미추홀구 예술로 지하 85,인천 미추홀구 관교동 14,3008029.0,2817710600.0,2023-09-09 23:09,1,16200,,
g_g011924,가스충전,0,2,,서해고속lpg충전소,369-2,,,,,1,38000,,4514012000.0
g_g011926,기차표,1,1,3148210024.0,한국철도공사,대전 동구 중앙로 240,,3164033.0,3011011300.0,2023-09-08 22:43,3,13800,기차표,
g_g011926,기차표,2,1,3148210024.0,한국철도공사 ,대전 동구 중앙로 240,대전 동구 소제동 293-74,3164033.0,3011011300.0,2023-09-07 00:00,3,13800,기차표,
g_g011934,버스표,1,2,1388128578.0,(주)동양고속,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,3121017.0,1165010700.0,2023-09-02 13:47,1,17800,버스표,
g_g011944,시외버스 이용비,1,2,1048183559.0,(주)티머니,서울 중구 후암로 110,서울 중구 남대문로5가 581,3101024.0,1114011800.0,2023-09-15 23:40,1,12000,버스표,
g_g011944,시외버스 이용비,2,2,1048183559.0,주식회사 티머니,서울 중구 후암로 110,서울 중구 남대문로5가 581,3101024.0,1114011800.0,2023-09-15 23:39,1,12000,버스표,
g_g011950,무궁화호 기차표,1,1,3148210024.0,한국철도공사,대전 동구 중앙로 240,,3164033.0,3011011300.0,2023-09-12 01:18,1,10800,기차표,
g_g011952,버스표,1,1,1048183559.0,㈜티머니시외버스(모바일),서울 중구 후암로 110,서울 중구 남대문로5가 581,3101024.0,1114011800.0,2023-09-04 22:50,1,8400,버스비,
g_g011952,버스표,2,1,1048183559.0,(주)티머니시외버스,,,,,2023-09-04 22:50,3,11000,버스표,
g_g011966,기름값,1,2,4428602448.0,(주)세종전의에너지,세종특별자치시 전의면 세종로 3907,,3000189.0,3611037026.0,2023-09-14 10:04,1,30000,주유비 ,
g_g012155,커피,0,2,,슬로우터틀,신당동 1793-5 1층,,,,,1,3600,,2729010700.0
g_g012160,과일. 물,0,2,,와이마트,1086-6,,,,,1,11000,,2920010900.0
g_g012162,커피 및 음료 간식,0,3,,이마트24,순암로516 이마트24,,,,,1,13500,,4161010700.0
g_g012192,우비,1,2,4108519038.0,롯데마트,광주 광산구 첨단강변로99번길 22,광주 광산구 쌍암동 694-3,4289601.0,2920011600.0,2023-09-16 11:57,1,3000,성인 일회용 우의,
g_g012197,커피,0,2,,컴포즈커피,1873-3 104호 컴포즈 커피,,,,,4,3000,,2811014500.0
g_g012199,음료수,0,5,,아산하이웨이,온천대로 1366,,,,,3,9000,,4420010300.0
g_g012209,엔진오일,1,2,3121945654.0,T-스테이션,경기 평택시 경기대로 1253,경기 평택시 이충동 433-16,2012013.0,4122010900.0,2023-09-16 14:02,1,10000,,
g_g012226,광주 디자인 비엔날레 티켓,1,1,,광주디자인비엔날레,광주 북구 첨단과기로176번길 27,광주 북구 오룡동 1110-7,4286721.0,2917014100.0,2023-09-08 00:00,1,12000,입장권,
g_g012228,항공권,1,1,1108114794.0,㈜대한항공 ,서울 강서구 하늘길 260,,4145490.0,1150010800.0,2023-08-29 00:00,3,31600,비행기표,
g_g012228,항공권,2,1,1108114794.0,(주)대한항공,서울 강서구 하늘길 260,,4145490.0,1150010800.0,2023-08-29 11:20,1,31600,비행기표,
g_g012228,항공권,3,1,2748800540.0,에어로케이항공(주),충북 청주시 흥덕구 오송읍 오송생명3로 154,충북 청주시 흥덕구 오송읍 연제리 834,3240057.0,4311325026.0,2023-08-28 18:09,1,22500,비행기표 ,
g_g012228,항공권,4,1,2748800540.0,에어로케이항공(주),충북 청주시 흥덕구 오송읍 오송생명3로 154,충북 청주시 흥덕구 오송읍 연제리 834,3240057.0,4311325026.0,2023-08-28 16:51,1,22500,비행기표 ,
g_g012282,샌드위치,1,2,3142789352.0,뚜레쥬르,대전 서구 청사로 281,대전 서구 둔산동 908,3166051.0,3017011200.0,2023-09-11 14:16,1,13600,에그쉬림프샌드위치(NEW);로제치킨샌드위치,
g_g012304,흑백 사진관 예약,1,2,,중앙탑사진관,충북 충주시 중앙탑면 탑정안길 6,충북 충주시 중앙탑면 탑평리 3,4515420.0,4313038521.0,2023-09-09 00:00,1,20000,셀프 사진 촬영,
g_g012326,기차표,0,2,,코레일,코레일,,,,,1,92800,,1117010600.0
g_g012337,커피 및 토스트,0,2,,스타벅스코리아,1008-48,,,,,1,16100,,4719010100.0
g_g012382,고속버스 티켓,1,1,8998702113.0,금호익스프레스(주),울산 남구 삼산로 288,,3170026.0,3114010600.0,2023-09-09 16:21,1,9300,버스표,
g_g012410,한화이글스 야구 티켓(아들이 예약해줌),1,1,,신한은행 SOL KBO리그,,,,,2023-09-15 18:12,1,17000,관람권,
g_g012433,고속버스 승차권,1,2,1048183559.0,(주)티머니,서울 중구 후암로 110,서울 중구 남대문로5가 581,3101024.0,1114011800.0,2023-09-09 10:02,1,18600,버스표,
g_g012433,고속버스 승차권,2,2,1048183559.0,(주)티머니,서울 중구 후암로 110,서울 중구 남대문로5가 581,3101024.0,1114011800.0,2023-09-10 18:30,1,14400,버스표,
g_g012439,루꼴라 샌드위치; BLT 샌드위치; 아이스아메리카노,0,1,,스타벅스 강동구청역,성내로32  스타벅스,,,,,1,17300,,1174010800.0
g_g012455,김밥 3줄,1,3,5215600275.0,고봉민김밥인,경기 안양시 동안구 동안로 194,,3183006.0,4117310100.0,2023-09-15 08:37,1,12900,,
g_g012458,버스 승차권,1,1,8998702113.0,금호고속,광주 서구 무진대로 904,광주 서구 광천동 49-1,2009009.0,2914011500.0,2023-09-18 12:57,1,27200,버스비,
g_g012478,과자,2,4,1068307115.0,태성대마트,서울 용산구 두텁바위로 54-99,,3102002.0,1117010200.0,2023-09-16 13:37,1,144910,화이트쿠키 빼빼로;아몬드빼빼로;크런키 빼빼로;빅파이딸기(중);칸쵸,
g_g012531,음료수(하늘보리),0,1,,이마트24성심여중고점,251-2,,,,,1,3000,,1117011700.0
g_g012679,경유,1,2,4060590874.0,무주주유소,전북 무주군 무주읍 한풍루로 280,전북 무주군 무주읍 당산리 1266-1,3275053.0,4573025022.0,2023-09-22 17:02,1,10000,주유비,
g_g012682,소화제,0,1,,홍약국,시민로 217,,,,,3,3000,,4423010900.0
g_g012697,전과 나물,1,1,3289801414.0,완도수산,광주 광산구 사암로215번길 45,광주 광산구 우산동 1578-5,4289186.0,2920010900.0,2023-09-28 13:07,1,20000,,
g_g012727,커피 한 잔,1,1,4157400367.0,이디야,광주 남구 봉선1로 120-1,광주 남구 봉선동 178-26,3161007.0,2915511500.0,2023-09-23 13:04,3,3200,(L)ICED아메리카노,
g_g012783,공연 티켓,1,1,8248102515.0,주식회사 인터파크,서울 강남구 삼성로 512,,3122005.0,1168010500.0,,1,63000,관람권 ,
g_g012805,주유,1,2,2660502393.0,방동LPG충전소,대전 유성구 계백로 473,대전 유성구 방동 474-15,3000095.0,3020011000.0,2023-09-24 11:58,1,29618,주유비,
g_g012990,김밥,1,2,2615100494.0,GS25,경기 고양시 덕양구 화신로 101,경기 고양시 덕양구 행신동 956,3192087.0,4128112800.0,2023-09-24 05:58,1,8800,,
g_g013093,생수. 요거트,1,1,1148521994.0,(주)롯데슈퍼 ,서울 서초구 방배로33길 29,서울 서초구 방배동 816-1,4163268.0,1165010100.0,2023-09-27 15:04,1,5420,오리온닥터유제주용암수;농심백산수;롯데장액티브(사과),
g_g013114,커피; 쥬스,0,2,,스타벅스,불당스타벅스,,,,,4,7800,,4413310800.0
g_g013125,주유,1,2,,(유)효창주유소,광주 광산구 사암로 744,광주 광산구 도천동 295-4,3163014.0,2920011300.0,2023-09-27 12:19,1,50000,주유비 ,
h_h000846,라면.가스,0,1,,청어람마트,602-1,,,,,3,20000,,4833010200.0
h_h001789,아쿠아슈즈,0,1,,다이소,361-1,,,,,1,4000,,2620012100.0
h_h002779,여행 가방; 여행 수첩,0,1,,다이소 상일동점,다이소 상일동점,,,,,1,11000,,1174010300.0
h_h002140,차량용 거치대; 차량용 고속 충전기,0,1,,주식회사 아성 다이소,애플아울렛 3층,,,,,1,11000,,2653010400.0
h_h001610,스노쿨링장비;모자,0,1,,다이소중화산점,서원로335,,,,,1,10000,,4511112700.0
h_h000832,옷과 캐리어,2,1,1357700064.0,Style 21번가,광주 광산구 임방울대로 318,광주 광산구 수완동 1482,2009005.0,2920011400.0,2023-06-06 18:41,1,11000,샌드30t/아이,
h_h000478,영양밥(이동식),0,1,,빅마마수제영양밥,엘지로55-43,,,,,3,13000,,4122031000.0
h_h000914,옷,2,3,1040148899.0,토니,서울 중구 남대문시장8길 16,서울 중구 남창동 46-3,4103022.0,1114011200.0,2023-06-09 13:37,1,22000,,
h_h002474,햇빈 및 래토르트 식품류,1,4,2138152063.0,(주)아성다이소,경남 창원시 마산회원구 내서읍 중리공단로 13,경남 창원시 마산회원구 내서읍 원계리 400-24,3330024.0,4812725027.0,2023-07-27 20:16,1,20000,햇반;오뚜기3분김치참치덮밥소스;오뚜기3분쇠고기카레;오뚜기옛날육개장,
h_h000108,식당예약금,1,1,4300102263.0,단백,제주특별자치도 서귀포시 성산읍 성산중앙로 17,제주특별자치도 서귀포시 성산읍 성산리 164-11,3350155.0,5013025921.0,2023-06-05 00:05,1,22000,,
g_g003087,광주fc 티켓,1,2,,,,,,,2023-06-24 19:00,1,27000,관람권 ,
h_h006332,가스 충전비 (주유비),0,2,,GS칼텍스 대홍충전소,1706,,,,,1,32540,,5013010500.0
g_g003592,살치살 육회,0,2,,총각정육백화점,153-1,,,,,1,50000,,2626010900.0
g_g002243,삼겹살 .목살.술. 음료.과자,0,4,,신창동텃밭,텃밭매장,,,,,1,67800,,2920011800.0
e_e000295,폭죽 일회용품 스케치북,1,1,1510300366.0,푸드바스켓,경기 김포시 통진읍 가현로 217-7,,3209001.0,4157025022.0,2023-05-31 00:00,3,20000,(푸드바스켓)닭꼬치모듬세트 500g/12꼬치,
e_e000295,폭죽 일회용품 스케치북,2,1,1510300366.0,푸드바스켓,경기 김포시 통진읍 가현로 217-7,,3209001.0,4157025022.0,2023-05-31 00:00,3,11130,은행꼬치 250G/30꼬치,
e_e000295,폭죽 일회용품 스케치북,3,1,1510300366.0,푸드바스켓,경기 김포시 통진읍 가현로 217-7,경기 김포시 통진읍 마송리 439-1,3209001.0,4157025022.0,2023-06-05 10:14,3,2000,아이스박스+아이스팩,
e_e000295,폭죽 일회용품 스케치북,4,1,2138152063.0,(주)아성다이소,서울 강남구 남부순환로 2748,,2000003.0,1168011800.0,2023-06-02 16:25,3,19200,매장용 종이 소비자봉투(대);테이크아웃투명컵30P(35;테이크아웃컵35P(380;보성개별종이포장나무젓가락4;일회용종이접시(원형15,
e_e000295,폭죽 일회용품 스케치북,5,1,7648501930.0,빵꾸똥꾸 분당이매점,경기 성남시 분당구 양현로94번길 9,경기 성남시 분당구 이매동 120-2,4340315.0,4113510600.0,2023-06-01 21:55,3,3000,스케치북,
e_e000305,술;과자;과일;안주거리,0,4,,이마트 은평점,은평로111,,,,,4,152780,,1138010700.0
e_e000335,공연 티켓,1,1,,현대카드 슈퍼콘서트,,,,,2023-04-27 00:00,1,61600,브루노 마스 관람권,
e_e000443,김밥,1,6,2363000945.0,싸다김밥,서울 서초구 동산로 7,,3121005.0,1165010200.0,2023-06-03 07:44,1,26000,싸다김밥(포장);참치깁밥(포장);킹스팸김밥(포장);멸치고추김밥(포장);치즈김밥(포장),
e_e000847,간식,1,4,4422701025.0,올레찹쌀꽈배기,경기 김포시 하성면 월하로 783,,3209095.0,4157036021.0,2023-05-27 11:34,1,11000,청양핫도그;핫도그,
e_e000847,간식,2,4,2861901207.0,GS25,경기 김포시 통진읍 월하로 567,경기 김포시 통진읍 귀전리 653-2,3209095.0,4157025027.0,2023-05-27 11:46,1,7500,빙)바나나우유;빙)메로나우유,
e_e000899,만두; 소고기,0,3,,공릉동도깨비시장,561-35,,,,,3,75770,,1135010300.0
e_e001007,간식,1,3,2068650913.0,트레이더스,경기 부천시 옥길로 1,경기 부천시 옥길동 768,3185011.0,4119011500.0,2023-06-03 11:43,1,71900,칭따오 미니;투핸즈 테너시티;칭따오;연태고량주 38도;새우강정,
e_e001112,햇반 컵라면,1,4,2208160348.0,홈플러스,서울 중랑구 신내로 201,서울 중랑구 신내동 645,3106007.0,1126010600.0,2023-05-26 22:46,1,10380,CJ둥근햇반;꼬북칩초코츄러스맛;진라면소컵매운맛6입,
e_e001209,참치/김/맥주/소주/야채/락교/간장/와사비,1,2,1221934307.0,유진마트,인천 계양구 아나지로 466,인천 계양구 서운동 55-161,3155024.0,2824510400.0,2023-05-28 10:18,1,56860,테라캔;성경-재래식 도시;공산품;처음처럼 새로;트레비플레인,
e_e001359,돼지고기,1,11,2099023692.0,축산물전문점 가재울점,서울 서대문구 수색로 100,,3005054.0,1141011900.0,2023-05-26 19:45,1,138400,돈항정살;돈목심살;돈삼겹살,
e_e001371,친구 선물,0,1,,페이퍼가든 본점,312-1,,,,,1,22000,,2623010200.0
e_e001431,고기(삼겹살; 목살; 항정살 등),0,4,,트레이더스 홀세일 클럽 김포점,884,,,,,4,44200,,4157010700.0
e_e002043,원피스,1,1,2128526629.0,(주)2001아울렛 천호점,서울 강동구 구천면로 189,서울 강동구 천호동 563,3016054.0,1174010900.0,2023-06-01 00:00,1,25000,,
e_e002129,컵라면. 볶음밥. 커피. 도가니탕,0,3,,지오마트,도신로60길 7,,,,,1,28330,,1156013200.0
e_e002274,고기;술;라면,0,4,,쿠팡(인터넷주문),441ㅡ86  대양드림타운 201동402호,,,,,3,45000,,4136010200.0
e_e002280,과일,0,3,,1004마트,253-3,,,,,3,50000,,1141011100.0
e_e002430,고기 (출발 후 잠깐 들려서 고기만 구매),1,6,4082591348.0,성공관,서울 구로구 디지털로 242,서울 구로구 구로동 851,3000026.0,1153010200.0,2023-06-05 15:10,1,52000,,
e_e002438,모자 / 옷,1,2,,신세계 팩토리스토어,,,,,2023-06-09 20:58,1,35000,,
e_e002438,모자 / 옷,2,2,,신세계 팩토리스토어,,,,,2023-06-09 20:31,1,23700,,
e_e002447,연극티켓,1,2,5248601528.0,네이버파이낸셜주식회사 ,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021.0,4113510300.0,2023-06-10 00:00,1,27000,연극 크리미널 시즌4,
e_e002496,간식,1,6,2068650913.0,노브랜드,대전 유성구 문지로299번길 66,대전 유성구 문지동 655-1,4853972.0,3020014000.0,2023-06-04 18:17,1,31480,노브랜드콜라1.5L;보리과자;노브랜드 카페라떼 20;콜드브루 아메리카노;즉석칼국수,
e_e002639,삼겹살;목살;음료수;햇반;쌈장;과자;얼음;수박;곱창전골밀키트;버섯;생수;맥주,0,3,,홈마트,유명로 1608,,,,,4,470000,,4182031000.0
e_e002657,물과 고기 구매 / 사이트 예약,1,10,8158101244.0,11번가,서울 중구 한강대로 416,,2005005.0,1114011800.0,2023-04-11 18:39,1,238000,서울근교 BBQ 패키지 캠프닉,
e_e002657,물과 고기 구매 / 사이트 예약,2,10,1078163829.0,(주)코스트코 코리아,서울 중랑구 망우로 336,서울 중랑구 상봉동 81,3005032.0,1126010200.0,2023-06-09 22:04,1,179540,KS먹는샘물;크리넥스 키친타월;농심 너구리;아이스바디필로우;무농약 새송이버섯,
e_e002675,고기; 닭꼬치,0,3,,쿠팡,7-30,,,,,1,18090,,1171010200.0
e_e002687,김밥,0,4,,공릉멸치국수,,,,,,1,21000,,1171011300.0
e_e002791,에버랜드 입장권,1,1,1358504288.0,삼성물산(주)에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081.0,4146125027.0,2023-06-15 22:59,1,24000,,
e_e002797,오사이초밥 사전예약,2,2,2612301729.0,오마카세 오사이초밥 송도점,인천 연수구 아트센터대로 149,인천 연수구 송도동 23-1,2152002.0,2818510600.0,2023-06-11 00:57,1,21000,,
e_e002930,화담숲 예약,1,2,1268211896.0,화담숲,경기 광주시 도척면 도척윗로 278-1,,3211012.0,4161033026.0,2023-06-10 21:37,1,22000,입장권,
e_e002955,티켓,0,2,,개인거래(지인거래),한국전력공사 대전세종충남본부,,,,,5,216400,,3011011500.0
e_e002971,물,0,2,,이마트24쁘띠린점,경기 의정부시 평화로552번길 9-9,,,,,1,2000,,4115010100.0
e_e002988,서울시립미술관 에드워드 호퍼 전시회 입장료,1,1,8248102515.0,주식회사 인터파크,서울 강남구 삼성로 512,,3122005.0,1168010500.0,2023-06-07 22:36,1,17000,에드워드 호퍼 : 길위세서 입장권 ,
e_e002995,밀키스.초코바.사탕,0,1,,이마트신세계점,이마트광주신세계점,,,,,1,10000,,2914011500.0
e_e003136,고기.야채.주류,1,1,,(주)마트킹 북수원,경기 수원시 장안구 파장천로 46,경기 수원시 장안구 파장동 474,3174019.0,4111112900.0,2023-06-18 12:26,1,57560,,
e_e003217,식재료,1,2,2068650913.0,이마트,경기 부천시 석천로 188,경기 부천시 중동 1157,3184019.0,4119010800.0,2023-06-17 12:45,1,82360,,
e_e003217,식재료,2,2,1378520630.0,(주)동북쇼핑강화점,인천 강화군 강화읍 남문로 7,인천 강화군 강화읍 남산리 203,3157016.0,2871025024.0,2023-06-17 15:13,3,34040,,
e_e003256,김밥,1,3,1252446000.0,대중김밥,경기 평택시 평택2로 102,경기 평택시 비전동 462-3,3188118.0,4122011800.0,2023-07-08 10:03,1,13000,,
e_e003256,김밥,2,3,1668501039.0,주식회사 더마트,경기 평택시 경기대로 641-4,경기 평택시 세교동 433-39,2012013.0,4122012000.0,2023-07-08 10:23,1,6130,빙/짜먹는키즈 딸기;하늘보리;광동/제주삼다수;팔도 뽀로로 보리차;오리온)아이셔사과맛,
e_e003310,과일및치즈,1,2,,홈플러스,경기 고양시 일산동구 중앙로 1036,경기 고양시 일산동구 백석동 1242,3192094.0,4128510600.0,2023-07-01 12:56,1,19180,아페리프레코트다쥐;바로먹는_메론,
e_e003450,약석원 체험비,0,3,,약석원,중앙로 787번길56-53,,,,,1,91000,,2871035000.0
e_e003459,콘서트 티켓,1,2,8248102515.0,(주)인터파크,서울 강남구 삼성로 512,,3122005.0,1168010500.0,2023-06-07 00:00,1,667200,싸이흠뻑쇼 서울,
e_e003460,김밥,1,3,7620201469.0,딸부자 꼬마김밥,강원특별자치도 원주시 지정면 신지정로 316-2,강원특별자치도 원주시 지정면 가곡리 1498-2,3350530.0,5113033023.0,2023-06-17 10:30,1,13500,,
e_e003507,고기 야채,1,4,3579101806.0,국가대표,서울 강서구 금낭화로 80,서울 강서구 방화동 567-29,3115002.0,1150010900.0,2023-06-18 09:25,1,13000,,
e_e003507,고기 야채,3,4,8080900765.0,고기보스,서울 강서구 방화동로 126,서울 강서구 방화동 567-4,3115005.0,1150010900.0,2023-06-17 18:51,1,22500,돈전지/앞다리살;돈찌개용;돈다짐육,
e_e003704,식료및필수품,1,2,2138152063.0,(주)아성다이소,경기 고양시 덕양구 고양대로 1955,경기 고양시 덕양구 동산동 370,2192001.0,4128111200.0,2023-06-22 13:28,3,21500,폭발방지부탄가스;최고급 비장탄;순간점화 캠핑탄;에프킬라 모기향;에그홀더,
e_e003748,미숫가루,1,1,2714000855.0,빽다방,서울 노원구 동일로 986,,3000001.0,1135010300.0,2023-06-22 14:45,1,2700,미숫가루 ,
e_e003835,청춘조개월미도직영점 예약,1,2,,청춘조개 월미도직영점,인천 중구 월미문화로 21-2,인천 중구 북성동1가 98-271,3149044.0,2811013800.0,2023-06-21 00:00,1,10000,,
e_e003905,과자,1,5,2208160348.0,홈플러스,전북 전주시 덕진구 백제대로 771,전북 전주시 덕진구 우아동3가 733-1,2266003.0,4511311500.0,2023-06-23 17:30,1,16280,하리보스타믹스;새우깡;마가렛트오리지널;농심쌀새우깡;롯데샌드오리지날,
e_e003954,크록스 신발,0,1,,크록스,A랜드,,,,,1,48000,,1144012200.0
e_e004025,전동물총,1,1,1168119948.0,한국정보통신(주),서울 중구 세종대로 39,,2005001.0,1114011700.0,2023-07-06 08:37,1,35000,,
e_e004034,허니버터칩과자 7; 짱구과자 3; 팝콘과자 1; 바나나우유 1; 콜라 2; 생수 500ml 10;귤10,0,4,,Cu 향동향기로점,경기 고양시 덕양구 향기로 77 DMC호반베르디움 더포레 4단지,,,,,1,25000,,4128113200.0
e_e004220,인천투어패스,1,1,2068689631.0,(주)엘에스컴퍼니,제주특별자치도 제주시 청사로 11,제주특별자치도 제주시 도남동 573-2,3349193.0,5011012900.0,2023-07-06 17:59,1,15900,[인천투어패스]통합이용권 24시간권,
e_e004239,씨메르 이용권 2인,0,3,,씨메르,2874,,,,,1,111600,,2811014700.0
e_e004390,삼겹살,1,5,4059111919.0,고기파는 사람들,서울 강서구 공항대로 140,서울 강서구 마곡동 746-1,2005007.0,1150010500.0,2023-07-02 10:40,1,33490,한돈생삼겹살,
e_e004429,음식; 튜브,0,2,,온라인구매,,,,,,1,53000,,4128112800.0
e_e004446,식재료,1,3,6433900317.0,우리동네식빵,경기 평택시 청북읍 안청로2길 33-33,경기 평택시 청북읍 옥길리 1161-5,4364458.0,4122025924.0,2023-07-07 15:31,1,5500,브리오슈 식빵,
e_e004446,식재료,2,3,6758500892.0,한샘할인마트,경기 평택시 청북읍 청북남로 260,,3188095.0,4122025924.0,2023-07-05 15:50,1,33140,칠성사이다;재사용봉투;농심백두산백산수;빙그레)자연에서갓따옴_오렌지;연유튜브,
e_e004446,식재료,3,3,2208160348.0,홈플러스,경기 평택시 안중읍 서동대로 1489,경기 평택시 안중읍 현화리 637-19,2012006.0,4122025330.0,2023-07-07 21:20,1,88600,평택안중점재사용봉투;유기농멸균우유;상하유기농멸균바나;크림치즈플레인;농심알새우칩,
e_e004533,웨이브파크 서핑 이용권,1,2,2118841856.0,주_티몬_카카오페이-(주)티몬,,,,,2023-06-29 22:07,1,156400,,
e_e004670,음료주문,1,2,2148884534.0,공차,서울 관악구 신림로 330,,3120005.0,1162010200.0,2023-07-08 10:39,1,9000,블랙 사파이어 포도 쥬얼리 밀크티;아메리카노(ESP) L,
e_e004721,인천투어패스,0,2,,인천투어패스,,,,,,1,31200,,2811013800.0
e_e004808,항공권,1,1,1018194800.0,티웨이항공,서울 강서구 하늘길 210,서울 강서구 공항동 1373-5,4145490.0,1150010800.0,2023-07-06 12:40,1,32600,비행기표 ,
e_e005230,Arex 공항철도좌석,1,2,3018634203.0,클룩,서울 서초구 강남대로 373,서울 서초구 서초동 1328,2102001.0,1165010800.0,2023-08-02 00:00,1,14800,인천국제공항 공항철도 AREX 편도 티켓,
e_e005709,식자재,1,3,1078163829.0,(주)코스트코 코리아,서울 구로구 경인로43길 49,서울 구로구 고척동 351,4148100.0,1153010600.0,2023-07-28 21:22,1,118530,고메함박스테크;국산돈육삼겹로스;비비고도가니곰탕;비타민우유;스타벅스모카,
e_e005938,삼겹살; 체리,0,4,,코스트코코리아 하남점,609,,,,,1,69710,,4145011000.0
e_e006039,식품,0,9,,군산엑스마트,517-3,,,,,3,345620,,4513013500.0
e_e006039,식품,1,9,6468501200.0,이랜드리테일NC구로점,서울 구로구 구로중앙로 152,,3116005.0,1153010200.0,2023-08-02 14:49,1,80940,오프라이스 생수 무라벨;유옥희-옥수수;실속 파프리카(특);한우양지(2등급);(토망고)대추방울토마토,
e_e006570,음료수2개 및 껌,0,2,,gs25,인천 강화군 길상면 해안남로 9  1층 (초지리),,,,,1,3400,,2871033000.0
e_e006917,톰아저씨와 트리하우으 사전예약비용,1,3,2098155339.0, (주)마이리얼트립,서울 서초구 강남대로 311,서울 서초구 서초동 1338-12,2102001.0,1165010800.0,2023-08-16 00:00,1,140000,강화 톰아저씨 트리하우스,
e_e012710,모종삽; 목장갑,0,1,,다이소 송파파크하비오점,문정동 618 파크하비오205동 1층2층,,,,,1,6000,,1171010800.0
e_e013106,김밥,0,2,,안양중앙시장,676,,,,,3,4000,,4117110100.0
f_f000339,마트,0,2,,팔도시장,팔도시장,,,,,3,65000,,2650010200.0
f_f000418,도넛,1,1,1078657147.0,던킨,경기 안양시 동안구 흥안대로 지하 529,경기 안양시 동안구 관양동 1563,2000018.0,4117310200.0,2023-05-26 19:57,1,10500,카카오하니딥; 소금우유도넛 BY 서; 스트로베리필드; 보스톤크림; 비스마르크,
f_f000450,먹거리 고구마 마시멜로 체험장갑,1,3,1208800767.0,쿠팡(주),서울 송파구 송파대로 570,서울 송파구 신천동 7-30,2005011.0,1171010200.0,2023-05-17 00:00,1,9900,기가 바비큐 마시멜로 화이트,
