TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e004254,41,남,20,4,5,3,3,5,5,4,5,3,9,7,1
e004256,47,여,60,2,2,2,3,2,2,2,2,3,7,1,3
e004260,45,여,20,6,4,4,3,4,4,1,4,5,1,9,2
e004268,41,남,30,2,2,4,3,2,4,5,5,1,3,2,1
e004281,41,여,20,3,2,3,3,2,5,6,5,1,3,7,1
e004288,41,여,50,2,1,2,4,5,3,4,2,8,2,4,0
e004291,11,남,20,3,1,1,2,1,6,4,7,3,2,1,1
e004294,11,남,30,4,5,3,4,5,5,5,7,3,1,5,4
e004295,41,여,20,6,2,4,1,3,4,6,2,1,2,4,0
e004300,41,남,20,2,4,2,5,3,2,6,2,2,3,6,1
e004304,41,남,20,5,5,5,4,3,3,5,5,1,3,8,1
e004309,41,여,60,2,2,2,3,1,1,2,2,3,7,1,2
e004310,11,남,40,5,2,2,2,4,4,3,4,3,1,2,2
e004313,41,여,20,2,3,1,7,4,3,2,6,1,2,6,0
e004315,44,남,20,4,2,3,5,4,5,5,5,2,1,7,1
e004317,28,남,30,2,2,2,2,3,3,4,3,2,1,3,1
e004321,44,남,20,2,2,2,6,2,6,6,2,2,1,7,1
e004324,11,남,30,1,1,2,2,2,2,4,2,2,4,1,1
e004326,11,남,20,5,4,5,5,5,5,4,6,3,1,5,2
e004331,41,남,40,2,2,2,2,2,2,2,2,2,3,1,2
e004333,11,남,60,2,1,1,1,1,2,1,7,8,3,1,1
e004334,44,남,40,2,2,6,1,2,6,2,6,8,4,7,0
e004335,11,여,30,2,1,1,2,2,2,1,6,2,5,3,1
e004336,11,남,30,4,6,2,7,2,1,1,6,1,7,10,0
e004338,41,여,30,4,4,5,4,4,4,3,5,6,1,2,1
e004340,41,여,20,2,3,4,2,3,3,4,6,3,10,2,1
e004341,41,남,20,4,4,3,5,5,5,3,3,2,3,1,1
e004342,11,남,20,6,2,2,2,6,2,2,2,4,7,1,0
e004344,28,여,30,3,1,2,2,2,6,4,2,4,2,8,0
e004349,28,여,20,1,1,1,2,1,5,6,6,2,1,3,1
e004354,11,여,30,1,4,2,4,5,2,4,6,3,5,1,1
e004357,11,남,30,2,2,2,3,1,4,3,6,3,2,1,1
e004360,11,남,30,4,1,3,1,4,5,7,5,6,,,0
e004369,11,여,20,1,1,1,4,2,3,6,7,3,7,2,1
e004371,11,남,40,1,1,4,2,2,3,7,1,3,1,,1
e004372,42,남,20,4,1,1,4,4,2,6,6,3,1,,1
e004373,41,여,20,4,3,2,4,4,3,7,7,2,1,6,0
e004380,11,여,30,3,4,2,4,4,4,4,5,7,9,3,3
e004381,42,여,20,1,1,3,1,5,6,2,7,5,2,1,0
e004384,41,여,40,4,3,2,4,6,2,1,5,3,1,7,2
e004390,11,남,50,1,1,4,6,1,3,6,1,3,7,1,4
e004391,41,남,40,2,4,2,4,6,2,2,7,7,1,8,1
e004392,41,남,20,4,4,4,4,4,4,4,4,1,3,7,1
e004393,42,여,20,2,1,1,6,5,3,7,3,1,3,2,1
e004395,41,여,30,1,1,4,1,2,1,1,4,3,1,,1
e004396,11,남,40,4,4,4,1,4,7,1,7,3,7,1,3
e004398,42,남,20,6,2,6,4,5,4,7,5,3,,,1
e004402,11,여,40,3,3,4,5,5,6,2,2,2,6,5,0
e004409,41,남,20,7,1,1,1,1,1,1,1,5,1,4,0
e004415,11,남,20,2,2,5,3,3,4,3,5,9,3,1,1
e004416,11,남,20,6,1,2,6,6,2,2,4,7,3,2,2
e004417,11,여,20,1,1,2,2,6,2,6,2,4,7,1,0
e004421,11,남,30,1,2,1,1,1,1,4,6,3,6,1,2
e004422,11,여,60,2,4,6,1,2,4,2,2,3,,,7
e004423,11,남,60,1,1,2,1,1,4,2,5,2,1,3,1
e004429,41,남,40,4,1,4,4,7,4,1,7,1,3,5,1
e004432,11,여,40,4,1,2,1,2,3,1,3,8,3,1,1
e004434,30,여,20,3,6,2,6,7,5,6,6,1,3,2,1
e004439,41,여,20,6,4,4,2,4,4,5,6,1,2,7,1
e004443,11,여,20,4,3,1,3,6,5,2,7,9,1,5,1
e004446,41,여,40,4,3,3,2,4,4,4,5,8,1,3,2
e004447,28,여,60,4,2,2,3,2,6,7,2,3,1,7,1
e004448,11,남,20,2,1,2,2,1,4,2,5,3,2,8,4
e004449,41,여,60,2,2,2,2,3,3,2,6,3,2,7,4
e004451,41,여,40,2,6,2,3,2,6,2,6,8,2,1,0
e004455,11,남,20,3,2,5,3,1,3,5,6,3,1,2,5
e004457,41,여,20,2,3,7,3,3,3,6,7,7,4,2,0
e004459,41,여,20,3,3,3,3,3,6,3,3,1,2,4,0
e004463,11,여,20,3,2,3,3,4,4,3,5,7,1,6,0
e004464,45,여,30,4,4,2,3,2,3,1,3,1,5,7,0
e004466,44,여,20,4,2,2,2,1,2,7,3,1,2,4,0
e004468,41,여,30,6,4,2,3,4,6,5,5,7,2,3,1
e004472,41,여,30,3,4,2,4,3,2,5,4,8,1,7,0
e004473,11,여,20,6,1,2,2,2,3,2,7,7,2,1,1
e004479,11,여,20,1,1,7,1,1,2,1,7,2,7,4,0
e004482,11,여,40,1,1,5,4,2,3,3,7,7,,,3
e004485,42,여,60,2,4,3,5,3,4,3,6,5,8,2,4
e004486,11,남,40,4,4,4,4,4,4,1,7,3,6,8,5
e004488,42,남,20,6,3,2,2,4,3,4,5,1,3,7,1
e004489,11,여,20,4,3,5,6,5,3,2,6,6,7,1,1
e004499,11,여,40,5,3,2,3,4,6,6,3,3,7,2,2
e004502,11,여,30,1,2,1,5,6,2,7,5,1,2,3,3
e004503,11,여,60,4,4,4,3,3,4,3,4,8,4,3,2
e004504,41,남,30,3,2,3,4,1,2,6,5,1,2,3,1
e004505,41,여,30,4,1,1,4,4,2,5,6,9,8,3,1
e004506,11,여,20,4,1,1,1,1,1,7,7,3,9,1,3
e004510,46,여,30,1,1,1,4,4,1,3,1,7,1,3,1
e004511,11,여,20,3,5,2,6,3,2,2,7,7,5,3,1
e004515,11,남,20,2,6,2,5,3,2,3,5,1,2,3,1
e004520,41,여,40,1,4,1,2,1,2,4,5,2,,,3
e004525,41,남,40,1,4,2,3,2,2,2,6,6,2,3,1
e004533,11,여,20,3,3,3,1,1,3,3,7,5,7,6,1
e004547,11,남,30,2,2,1,1,4,3,6,5,1,3,8,3
e004548,27,남,30,2,2,2,7,6,6,6,5,8,1,4,0
e004549,28,여,40,4,2,1,3,1,2,1,6,1,2,7,3
e004551,26,여,30,7,1,5,4,4,4,2,6,2,1,5,1
e004552,28,여,20,3,3,3,4,4,3,4,6,3,,,3
e004557,41,남,20,4,2,2,2,2,2,6,5,3,8,,1
e004561,41,여,30,3,6,3,3,3,2,6,5,7,2,1,0
e004563,11,남,20,4,2,1,5,6,6,2,7,7,3,1,1
e004565,11,남,40,1,2,6,2,2,1,1,7,3,2,5,2
e004567,41,남,60,2,4,4,4,3,4,3,4,2,1,7,0
e004573,28,남,20,3,3,2,4,3,2,3,6,3,7,1,1
e004575,41,여,20,7,2,2,2,1,1,3,4,3,1,,1
e004578,31,여,20,4,4,5,3,2,3,2,5,5,2,1,1
e004587,28,여,30,1,7,1,1,1,1,7,1,2,1,8,0
e004588,41,남,30,1,4,2,1,2,1,2,4,3,7,10,1
e004589,41,남,20,5,4,2,3,6,7,2,5,3,7,1,1
e004592,41,여,20,4,2,2,2,6,4,2,6,7,2,3,1
e004596,41,남,20,6,1,1,2,6,6,7,6,1,2,3,1
e004601,11,남,40,3,2,4,4,6,3,4,7,2,3,6,3
e004602,41,남,20,1,1,1,1,7,1,7,7,1,2,3,1
e004606,11,남,60,6,4,3,3,2,4,5,5,3,2,6,1
e004612,44,여,20,2,3,1,5,5,2,5,5,6,3,2,1
e004614,11,여,20,2,6,2,2,4,4,2,6,8,5,3,1
e004617,41,남,50,2,1,2,3,6,2,2,4,3,8,7,2
e004623,41,남,20,2,3,4,5,4,2,6,3,2,3,7,1
e004627,41,남,30,1,7,7,2,7,7,1,1,3,2,,1
e004629,11,여,40,2,5,4,4,4,4,4,4,7,1,6,0
e004634,41,남,30,6,3,2,5,5,2,6,6,3,7,1,1
e004640,41,남,20,4,2,3,2,3,4,2,1,2,1,6,0
e004644,41,여,20,4,2,1,4,5,3,2,7,7,5,3,1
e004645,41,여,20,2,3,2,3,4,4,6,6,3,1,2,1
e004651,41,남,20,2,2,2,6,5,6,3,7,3,1,7,1
e004653,11,남,60,4,4,3,4,2,4,3,7,1,2,3,3
e004655,41,여,30,4,4,4,4,4,4,4,4,1,3,7,1
e004657,31,여,20,1,1,1,7,7,7,7,7,5,7,4,1
e004658,45,여,20,6,2,2,6,4,3,2,7,3,5,2,1
e004668,29,남,30,4,3,3,3,2,4,4,6,7,2,1,3
e004670,11,여,50,4,2,2,3,5,5,5,5,7,8,3,1
e004673,48,여,30,5,2,2,1,3,2,6,6,4,7,8,0
e004675,28,여,50,1,1,1,5,7,2,6,3,1,2,3,3
e004678,11,남,20,4,2,3,2,2,6,1,2,2,3,9,1
e004681,41,남,20,1,4,4,4,4,4,5,4,4,2,7,1
e004684,41,남,30,1,1,1,1,1,1,1,7,7,1,2,2
e004685,41,남,30,2,2,3,5,4,4,2,3,2,3,1,2
e004687,28,남,40,2,2,4,4,4,2,3,6,7,8,3,6
e004688,42,여,20,5,1,2,6,7,1,7,3,9,3,1,1
e004690,41,남,40,2,3,2,4,5,2,4,4,2,1,7,1
e004695,11,여,20,2,1,1,2,5,2,6,7,1,2,3,1
e004703,43,남,30,1,1,1,3,2,4,2,4,3,7,2,1
e004707,11,남,40,3,1,1,3,6,4,5,4,1,7,3,1
e004708,41,남,40,3,3,2,3,3,2,2,7,1,2,7,2
e004709,41,여,20,2,2,3,4,4,4,2,6,1,3,2,5
e004712,11,여,40,3,6,3,3,2,4,4,3,7,8,1,1
e004716,41,남,20,1,1,6,6,2,6,6,1,1,2,3,2
e004717,36,남,30,3,4,2,3,2,2,6,3,3,2,1,2
e004719,11,여,30,2,6,2,2,2,2,6,6,3,1,5,6
e004720,41,여,60,2,4,4,4,4,4,5,5,2,6,,1
e004721,11,남,20,6,1,1,2,6,6,1,7,2,3,1,1
e004722,29,남,20,6,6,5,5,6,4,6,6,7,1,2,0
e004724,45,남,30,2,3,6,5,5,4,7,4,3,1,7,2
e004729,41,남,20,2,1,1,6,6,2,5,6,2,3,5,1
e004730,11,여,20,6,1,5,4,6,6,7,6,3,1,7,1
e004733,30,여,40,2,2,1,4,6,5,1,6,3,8,5,3
e004772,41,남,50,3,2,4,2,2,4,4,4,8,1,3,3
e004773,41,남,30,1,1,1,5,7,2,1,5,4,6,2,0
e004774,29,남,30,4,2,5,3,5,4,6,7,2,1,7,0
e004780,43,여,20,4,1,3,2,4,5,6,5,9,,,1
e004782,41,남,20,2,2,2,2,6,4,2,5,2,1,7,0
e004784,45,여,20,3,3,3,5,5,3,6,5,9,3,5,1
e004785,11,남,30,1,3,3,4,6,3,7,6,3,1,2,1
e004792,41,여,40,2,6,6,2,2,2,6,2,2,1,3,3
e004799,41,여,20,1,1,1,4,6,5,3,5,7,3,1,1
e004800,45,남,20,3,4,2,5,3,6,2,5,1,3,2,1
e004808,50,여,20,3,1,3,4,5,4,3,7,7,1,4,1
e004815,11,남,30,2,3,1,4,6,4,6,2,3,7,9,2
e004818,11,남,60,2,4,2,3,2,4,4,6,1,2,3,3
e004819,11,남,40,4,4,4,4,4,4,4,3,8,,,3
e004821,11,여,20,4,2,2,3,4,4,1,7,3,8,7,1
e004830,45,여,20,3,2,2,2,3,2,1,7,5,7,1,0
e004839,11,여,40,1,1,4,6,4,4,6,6,2,1,7,4
e004843,11,남,20,6,2,4,1,4,5,5,7,2,1,3,2
e004845,28,남,30,4,7,4,2,6,4,1,4,2,8,1,0
e004854,27,남,20,2,2,4,5,2,4,3,5,1,3,7,1
e004855,41,여,20,2,2,2,3,2,3,6,6,1,2,3,1
e004857,36,남,30,6,6,4,5,6,3,5,5,1,3,8,2
e004858,48,남,20,7,1,1,1,7,1,1,7,1,2,3,1
e004859,41,여,20,3,2,4,2,2,3,5,3,9,3,1,3
e004860,29,여,20,2,1,1,4,3,5,6,7,3,1,5,1
e004861,41,남,30,2,3,6,3,2,3,3,6,3,5,1,1
e004864,47,여,20,5,4,5,5,3,5,5,4,2,7,3,1
e004865,41,남,20,5,2,3,2,6,2,3,6,1,2,3,1
e004867,11,남,60,5,1,2,1,2,2,3,6,3,1,2,5
e004868,41,여,20,5,7,6,5,7,3,6,6,6,2,7,1
e004870,41,남,50,1,5,3,5,6,6,3,1,2,1,,2
e004877,11,여,20,1,4,6,5,2,4,2,3,2,1,3,1
e004878,41,여,30,2,6,3,7,3,3,2,7,4,5,6,0
e004879,27,여,20,2,1,4,3,3,3,1,7,9,3,8,1
e004880,11,여,30,1,1,1,4,4,4,2,3,3,2,7,1
e004881,43,남,30,5,3,2,2,1,3,3,7,1,3,5,3
e004882,48,여,30,2,2,3,4,6,2,1,6,7,1,2,1
e004884,11,남,40,2,2,4,4,2,6,6,6,2,3,1,1
e004885,11,남,20,2,1,1,7,6,4,1,7,2,1,3,3
e004897,41,여,20,2,3,1,4,6,4,1,7,2,1,5,2
e004899,11,남,30,2,1,1,4,1,7,4,7,2,6,8,1
e004905,43,여,40,6,2,2,6,6,6,2,6,7,1,8,1
e004914,41,남,30,4,1,1,1,1,6,1,6,3,2,1,1
e004915,41,여,60,4,4,1,1,7,4,4,7,7,3,1,2
e004917,41,여,20,2,2,2,4,4,5,2,4,1,3,2,1
e004919,41,남,60,3,2,4,1,3,4,2,3,3,2,6,1
e004925,11,여,60,1,2,3,2,2,2,3,2,3,1,2,1
e004927,11,남,40,2,1,7,1,1,5,7,6,2,3,1,4
e004931,41,남,40,1,1,2,3,4,3,6,3,3,7,1,2
e004941,11,남,30,2,3,2,1,1,6,2,6,1,2,3,1
e004944,43,남,40,2,3,2,4,2,2,2,5,1,7,3,1
e004945,41,여,20,2,1,1,5,6,4,3,6,1,3,5,1
e004948,11,여,30,2,2,3,3,3,3,2,6,2,1,4,1
e004952,36,여,40,4,4,2,5,5,4,4,3,3,8,1,2
e004961,28,여,30,3,2,3,2,3,5,6,3,1,2,3,2
e004970,41,남,30,2,2,5,5,4,2,3,3,3,1,5,1
e004975,44,남,20,6,2,2,4,4,3,2,6,3,5,,1
e004976,41,여,40,4,7,7,4,7,4,1,7,1,3,,2
e004977,41,남,30,2,1,4,1,1,4,4,7,3,1,2,1
e004979,41,남,30,4,4,4,4,4,4,4,4,1,8,4,1
e004983,28,여,40,4,2,4,1,1,1,7,1,1,3,2,1
e004984,28,여,30,5,1,2,1,3,6,2,6,1,2,3,1
e004987,28,남,20,6,1,4,3,6,6,2,7,3,5,1,1
e004989,41,남,20,4,2,3,2,6,3,1,6,8,7,3,1
e004990,36,여,40,3,2,2,3,4,5,2,6,1,2,3,2
e005011,11,여,40,5,4,3,6,5,6,3,5,8,1,6,0
e005014,30,여,30,3,3,3,1,4,5,2,5,8,1,3,2
e005015,11,남,40,1,2,6,3,6,1,6,4,2,6,3,3
e005021,41,남,20,2,1,6,2,2,3,2,6,2,3,1,3
e005025,11,여,30,2,2,1,2,2,1,3,2,2,1,7,3
e005026,41,남,20,2,1,1,1,1,1,1,2,3,1,7,1
e005028,41,여,30,1,1,1,3,2,4,2,6,2,4,6,0
e005102,41,남,30,2,2,5,2,6,5,3,2,2,5,6,1
e005106,41,여,20,6,2,2,3,6,6,5,7,3,1,8,1
e005110,41,남,30,2,2,2,2,2,1,1,7,2,9,3,3
e005111,41,남,30,1,1,1,7,1,1,1,1,3,1,2,1
e005116,41,여,40,2,2,1,5,7,4,2,5,1,3,7,3
e005127,41,여,20,4,1,4,4,3,4,2,5,2,8,7,0
e005154,41,여,20,6,6,3,7,6,4,6,6,7,4,1,0
e005156,41,남,30,3,3,2,5,5,5,3,5,2,6,1,1
e005157,30,남,60,3,5,5,5,3,5,5,4,8,3,1,2
e005160,11,여,30,4,7,7,1,1,7,1,7,9,3,2,2
e005166,41,남,20,2,2,2,2,6,6,6,6,1,2,5,1
e005167,11,여,20,2,2,3,5,5,3,2,6,3,2,5,1
e005170,41,여,40,2,4,4,4,2,5,1,6,2,3,5,3
e005172,11,여,20,5,1,7,4,3,5,2,5,2,3,7,1
e005175,41,남,30,2,4,2,6,3,2,2,6,8,2,3,2
e005185,11,남,20,4,1,3,2,5,3,7,5,3,7,1,2
e005187,41,여,50,4,2,2,2,6,7,1,7,3,1,7,2
e005189,41,남,30,1,4,2,2,1,3,5,7,1,8,6,3
e005194,41,남,40,2,2,1,2,7,1,7,7,1,3,7,2
e005197,11,여,40,1,1,4,2,2,6,2,2,3,2,1,4
e005201,41,여,20,3,1,1,1,4,2,7,7,3,7,1,1
e005206,43,여,20,5,5,5,4,6,5,4,6,1,3,7,2
e005207,11,여,60,1,1,5,1,1,5,6,5,5,1,9,1
e005212,11,남,30,3,2,1,1,1,7,1,7,5,2,,1
e005215,11,여,20,2,2,2,7,6,2,7,6,1,7,4,0
e005217,41,남,20,6,2,1,2,2,2,3,5,3,2,7,1
e005219,44,여,30,4,4,1,1,1,7,1,4,2,3,1,3
e005220,11,남,60,2,1,3,4,2,4,6,4,3,2,1,6
e005221,46,남,20,3,2,2,2,6,4,2,6,7,3,2,1
e005223,41,남,30,4,4,4,1,4,4,4,4,3,8,,2
e005230,11,남,20,4,2,3,3,5,4,2,6,9,3,1,1
e005234,26,남,20,4,4,3,3,3,3,1,6,2,1,7,1
e005235,41,여,30,5,3,4,3,6,3,5,3,1,2,8,1
e005238,41,여,20,3,3,3,3,4,4,3,6,7,1,3,1
e005239,28,남,50,1,1,4,4,3,5,1,2,3,2,7,6
e005240,41,여,30,1,1,2,3,1,6,1,3,7,6,2,0
e005242,42,남,20,4,1,1,5,3,2,1,7,2,1,9,1
e005245,27,남,20,6,1,3,7,6,4,6,3,3,1,5,1
e005247,41,여,20,7,1,1,3,7,2,7,6,1,7,4,1
e005249,41,남,20,2,2,1,3,6,2,3,6,7,3,2,1
e005257,43,남,20,5,2,2,4,3,3,7,5,2,3,5,1
e005258,11,여,20,7,1,1,3,4,4,4,5,3,1,7,1
e005263,26,여,30,2,2,1,2,1,5,2,6,9,8,5,1
e005264,41,남,30,2,4,2,3,5,3,4,2,2,1,8,0
e005271,11,여,30,2,1,1,6,4,5,2,5,2,1,3,3
e005278,27,여,20,6,1,4,3,3,6,3,6,8,5,7,0
e005290,11,남,30,1,4,3,5,3,5,3,5,1,7,5,3
e005293,26,여,30,5,2,1,2,2,2,2,7,1,5,7,1
e005294,11,남,40,4,1,2,4,6,4,7,4,3,1,7,3
e005309,11,남,20,2,2,1,3,4,4,6,6,6,1,7,0
e005311,11,여,30,2,5,1,4,4,1,4,7,1,8,3,2
e005312,41,남,50,2,6,1,2,2,4,2,4,1,3,7,2
e005314,48,남,20,6,2,2,4,6,6,5,7,1,3,2,1
e005317,11,여,20,5,2,2,3,3,6,1,4,7,1,6,1
e005318,41,남,50,1,4,1,4,2,3,6,4,2,1,4,0
e005321,44,여,60,1,1,1,1,1,1,1,7,7,4,3,1
e005327,11,여,20,4,1,1,4,1,4,1,7,1,2,7,0
e005331,41,여,30,2,1,6,2,1,2,2,2,1,5,2,0
e005334,11,남,20,2,1,1,4,4,3,6,5,2,3,1,2
e005335,28,남,20,4,1,3,4,3,6,2,7,3,7,2,1
e005340,11,남,20,4,3,4,5,4,4,5,5,9,2,1,1
e005341,11,남,20,3,2,2,2,2,3,6,6,2,3,1,1
e005344,43,남,30,6,4,2,2,2,6,6,7,2,,,0
e005345,46,여,20,3,2,4,6,4,4,5,6,1,7,5,0
e005351,42,여,20,3,2,2,3,4,4,3,6,3,1,5,4
e005353,41,남,20,3,6,4,2,2,5,2,3,2,3,1,4
e005360,11,남,40,3,3,2,6,1,3,2,5,3,2,7,1
e005368,28,여,20,2,1,2,2,5,4,2,6,1,2,3,1
e005370,43,여,40,4,1,1,1,1,1,2,3,3,1,2,1
e005384,42,남,20,1,1,1,1,4,6,2,7,10,1,5,1
e005391,41,여,60,5,6,6,3,2,6,3,4,2,1,3,1
e005395,11,여,50,2,2,6,2,2,6,2,2,1,4,2,0
e005399,41,남,30,4,1,1,4,5,3,5,7,3,2,1,1
e005404,11,여,30,6,2,1,2,3,3,2,6,2,5,1,3
e005407,44,남,30,3,2,4,3,3,3,2,4,3,7,1,3
e005408,41,여,20,2,1,1,3,4,4,3,4,3,7,2,2
e005418,48,여,20,6,1,6,6,1,6,6,6,10,5,2,0
e005421,41,남,30,6,1,6,2,4,6,7,7,5,2,3,1
e005423,41,여,30,4,6,6,3,3,3,5,2,2,1,5,0
e005438,11,남,30,2,2,6,1,1,1,1,3,2,3,,1
e005440,11,여,30,3,2,3,3,3,2,2,4,1,7,2,1
e005442,11,여,50,1,1,7,1,1,1,7,2,2,,,2
e005443,11,남,40,2,2,2,5,2,5,2,5,1,3,7,4
e005446,11,남,30,1,3,2,5,5,2,6,3,2,6,8,0
e005447,11,여,20,2,2,1,6,6,5,2,6,1,7,,0
e005448,45,여,20,6,1,1,3,7,6,7,7,5,2,7,1
e005457,41,남,30,2,1,3,3,4,4,3,5,5,8,2,0
e005472,47,남,20,5,3,3,5,5,5,3,5,3,7,1,1
e005476,26,여,20,4,1,1,3,4,1,4,7,3,1,2,1
e005480,50,여,30,2,2,5,2,2,3,6,7,10,1,7,1
e005483,28,여,30,3,5,2,4,3,6,3,7,3,1,5,1
e005484,42,남,30,5,3,3,4,2,4,2,5,7,,,1
e005485,31,남,20,4,4,2,6,4,3,1,7,5,7,1,0
e005488,28,여,20,3,3,2,2,4,4,2,7,4,7,1,0
e005495,41,여,30,1,4,4,2,2,2,5,6,2,1,8,0
e005497,41,여,30,4,1,1,1,1,1,7,7,1,2,3,2
e005504,43,여,20,5,5,4,5,5,4,4,4,2,1,7,0
e005506,27,남,20,4,1,1,4,4,1,1,5,1,2,8,1
e005510,41,남,40,2,2,2,6,4,2,1,6,3,7,5,3
e005517,41,남,20,6,5,6,4,2,3,5,3,1,3,6,1
e005518,11,여,30,7,7,5,5,6,6,7,7,3,1,2,1
e005527,41,남,30,2,4,2,1,6,4,2,3,8,3,7,1
e005528,41,남,30,5,2,2,2,3,4,5,5,2,3,1,1
e005532,11,남,50,4,4,4,4,7,4,1,7,1,3,2,3
e005551,41,여,20,3,3,3,3,3,3,3,3,1,,,1
e005553,41,남,40,2,4,1,2,7,2,2,2,8,3,7,1
e005555,41,여,20,2,3,1,2,7,2,2,7,7,2,4,0
e005562,11,여,40,2,1,3,2,6,4,1,7,1,2,,3
e005567,11,여,20,5,6,6,5,6,5,6,3,7,2,1,3
e005568,11,여,30,4,2,2,5,5,4,6,6,3,2,1,1
e005570,11,여,60,4,7,3,1,1,7,1,2,1,2,4,1
e005573,44,여,40,7,1,1,1,1,3,1,7,3,,,2
e005575,41,여,30,4,3,2,4,2,2,4,4,3,8,10,1
e005577,41,여,20,2,1,4,4,5,2,1,5,1,2,3,1
e005579,44,남,20,2,2,2,4,4,2,6,5,3,2,1,1
e005585,11,여,30,1,1,1,1,1,7,1,7,7,1,4,0
e005590,48,여,20,5,3,3,3,3,4,3,4,2,1,3,1
e005591,41,남,20,2,2,2,4,4,3,3,4,3,2,10,5
e005598,11,여,20,2,6,1,3,6,2,1,5,7,1,2,0
e005599,26,여,20,4,2,2,1,4,7,7,7,1,2,3,1
e005602,11,여,20,2,1,1,3,4,3,5,7,2,1,5,1
e005605,11,여,40,5,3,3,3,2,2,5,5,3,7,1,1
e005617,41,남,30,2,2,2,1,1,4,5,3,1,3,7,1
e005619,41,남,20,4,1,1,7,7,7,7,4,6,4,2,0
e005627,41,여,40,4,7,6,5,3,4,3,2,3,2,9,2
e005642,41,여,20,5,1,1,5,4,6,6,6,3,7,1,1
e005645,41,여,20,2,2,4,3,2,5,4,5,1,2,6,2
e005661,11,여,40,4,6,4,2,2,2,2,6,2,5,3,1
e005662,43,남,20,4,1,1,4,6,6,3,5,1,3,2,1
e005664,11,여,20,4,3,3,5,5,5,1,2,1,8,7,0
e005665,41,여,50,1,1,1,3,1,1,1,3,1,8,6,0
e005676,41,여,30,6,6,2,3,5,6,3,6,1,7,3,2
e005679,48,남,30,3,4,4,5,5,5,4,5,3,7,1,1
e005682,41,여,20,2,6,2,3,5,2,6,7,2,3,1,2
e005706,41,여,20,2,4,1,1,1,2,2,6,2,5,3,1
e005709,11,남,50,2,2,6,4,3,4,6,3,2,3,8,2
e005711,41,여,60,4,3,6,4,4,7,5,5,5,1,2,1
e005713,45,여,30,4,3,4,1,1,6,1,6,1,7,2,0
e005716,28,여,30,5,4,4,2,4,4,2,7,3,1,7,2
e005718,26,남,30,4,2,3,5,3,5,3,5,2,1,7,1
e005738,41,남,40,4,2,3,4,2,2,3,6,4,8,2,0
e005745,41,남,30,2,4,2,5,4,1,2,6,1,2,3,1
e005752,41,남,30,4,7,1,1,1,1,1,7,7,1,3,1
e005759,44,남,20,2,1,1,2,3,3,6,7,1,7,3,1
e005763,41,남,30,4,3,3,3,2,2,5,5,8,7,3,2
e005765,41,남,40,4,2,3,2,3,5,4,2,2,3,7,1
e005775,11,여,50,4,7,1,4,1,1,1,4,1,2,6,0
e005781,41,여,20,3,2,2,6,6,2,6,2,2,9,3,4
e005790,41,남,30,4,7,4,2,3,4,5,6,3,1,2,2
e005793,41,여,40,3,3,5,2,2,4,3,4,2,1,3,1
e005803,41,남,20,6,4,3,3,2,6,3,3,5,2,1,0
e005804,42,여,30,1,1,2,4,1,1,1,1,7,8,1,0
e005807,48,여,30,3,4,4,2,3,4,5,6,8,1,2,0
e005810,11,여,20,4,3,4,2,4,3,3,7,2,5,1,1
e005813,29,여,20,6,2,1,2,6,6,5,6,4,2,1,0
e005822,28,남,40,4,4,1,7,7,1,1,7,6,8,1,2
e005826,11,여,60,2,2,5,2,2,5,2,5,2,1,5,3
e005831,41,남,20,1,1,6,1,3,2,6,6,7,3,1,1
e005833,11,남,20,1,1,1,1,1,7,7,4,7,3,2,1
e005840,41,남,20,4,4,4,4,4,4,4,4,8,1,6,1
e005853,28,여,20,2,2,4,3,2,3,4,7,2,6,1,1
e005858,50,여,20,1,1,1,5,1,1,4,5,1,6,7,0
e005860,27,여,60,4,3,2,5,6,6,5,7,5,3,7,4
e005862,41,여,30,3,6,3,2,5,2,1,6,9,3,5,1
e005863,41,여,40,5,4,3,2,6,3,3,5,9,1,3,6
e005865,41,여,20,4,3,3,4,3,3,7,5,1,2,7,0
e005876,41,여,30,1,1,4,2,4,6,6,7,2,4,5,0
e005885,41,여,20,4,4,2,2,2,6,6,7,1,2,3,1
e005886,30,남,30,5,2,2,5,3,5,5,6,5,3,1,3
e005891,41,남,40,1,1,1,2,3,6,6,7,3,6,1,1
e005899,46,남,40,6,4,5,2,2,2,6,3,3,1,7,2
e005910,41,여,30,5,6,3,4,4,5,3,5,3,8,1,1
e005915,41,여,30,4,5,3,3,5,3,7,5,6,2,7,0
e005920,11,남,20,1,1,1,4,1,2,4,4,1,4,2,0
e005922,41,여,20,2,1,2,1,1,6,1,7,3,5,2,1
e005926,11,여,60,4,6,6,6,6,3,5,4,3,2,,1
e005930,11,여,20,4,1,1,4,6,4,2,6,6,7,2,0
e005935,28,여,30,7,7,7,1,4,4,6,5,1,10,2,1
e005938,41,남,30,4,3,3,3,4,4,3,3,2,3,6,3
