,userID,itemID,rating,SIDO
13425,g003382,카페 산,5.0,충북
13426,g003382,카페 산 패러글라이딩,4.666666666666667,
13427,g003382,만천하 스카이워크,4.0,충북
13428,g003388,엑스포과학공원 한빛탑,5.0,대전
13429,g003388,수통골,4.333333333333333,대전
13430,g003391,전동성당,5.0,전북
13431,g003391,최명희문학관,5.0,전북
13432,g003391,전주부채문화관,5.0,전북
13433,g003391,동문 헌책 도서관,5.0,전북
13434,g003394,전주 덕진공원,4.0,전북
13435,g003398,예당호 출렁다리,3.6666666666666665,충남
13436,g003398,대천해수욕장,5.0,충남
13437,g003399,국립아시아문화전당,5.0,광주
13438,g003399,사직공원 전망타워,5.0,광주
13439,g003403,영동 와인터널,3.6666666666666665,충북
13440,g003403,과일나라 테마공원,3.3333333333333335,충북
13441,g003403,옥계폭포,5.0,충북
13442,g003403,하늘물빛정원,4.0,충남
13443,g003403,대둔산 도립공원,4.333333333333333,충남
13444,g003403,하늘물빛정원,4.0,충남
13445,g003408,광주 기아 챔피언 스피드,3.6666666666666665,광주
13446,g003408,뒹굴 동구리,3.0,광주
13447,g003408,5.18민주화운동 기록관,5.0,광주
13448,g003418,소아르떼,3.6666666666666665,전남
13449,g003418,메타세쿼이아 가로수길,4.0,전남
13450,g003418,담양 관방제림,3.0,전남
13451,g003420,광주비엔날레,5.0,광주
13452,g003420,호랑가시나무 아트 폴리곤,2.3333333333333335,광주
13453,g003420,1913 송정역시장,5.0,광주
13454,g003422,단양구경시장,4.0,충북
13455,g003422,레전드 히어로즈 소노문단양점,4.0,충북
13456,g003422,소금정공원,3.0,충북
13457,g003422,소노문단양 오션 플레이,4.0,충북
13458,g003422,만천하 스카이워크,4.0,충북
13459,g003429,영농법인윤제림,4.0,전남
13460,g003438,세종전통시장,5.0,세종특별자치시
13461,g003438,금성당,5.0,세종특별자치시
13462,g003444,이마트 군산점,3.3333333333333335,전북
13463,g003453,초원 사진관,2.6666666666666665,전북
13464,g003453,군산근대미술관,2.0,전북
13465,g003453,장미 갤러리,2.0,전북
13466,g003453,군산근대역사박물관,4.0,전북
13467,g003453,진포해양테마공원,3.0,전북
13468,g003453,은파호수공원,2.3333333333333335,전북
13469,g003453,신흥동 일본식 가옥,3.0,전북
13470,g003455,로드 195카페,5.0,충남
13471,g003459,국립세종수목원,5.0,세종특별자치시
13472,g003463,옥정호 출렁다리,3.6666666666666665,전북
13473,g003464,상화원,5.0,충남
13474,g003464,대천해수욕장,5.0,충남
13475,g003464,대천해수욕장,5.0,충남
13476,g003464,개화예술공원,5.0,충남
13477,g003464,보령석탄 박물관,5.0,충남
13478,g003467,유구 색동수국정원,5.0,충남
13479,g003468,광한루원,3.6666666666666665,전북
13480,g003468,춘향테마파크,2.3333333333333335,전북
13481,g003474,단양구경시장,4.333333333333333,충북
13482,g003474,도담삼봉,4.0,충북
13483,g003480,한옥네컷,4.0,전북
13484,g003480,전주 덕진공원,4.0,전북
13485,g003480,청은 루,4.0,전북
13486,g003485,백운산,4.333333333333333,충남
13487,g003491,전주 덕진공원,5.0,전북
13488,g003491,전주한옥마을,5.0,전북
13489,g003491,전주한옥마을,5.0,전북
13490,g003491,전주 덕진공원,5.0,전북
13491,g003492,순천만 국가정원,5.0,전남
13492,g003492,아쿠아플라넷 여수,5.0,전남
13493,g003497,성성 호수공원,1.6666666666666667,충남
13494,g003499,한밭수목원,2.6666666666666665,대전
13495,g003499,한밭수목원,4.333333333333333,대전
13496,g003499,한밭수목원,5.0,대전
13497,g003511,전동성당,5.0,전북
13498,g003511,경기전,5.0,전북
13499,g003525,신정호,3.3333333333333335,충남
13500,g003525,은행나무 길,5.0,충남
13501,g003526,한밭수목원,5.0,대전
13502,g003535,유성온천공원 족욕체험장,4.0,대전
13503,g003535,엑스포과학공원 한빛탑,4.0,대전
13504,g003535,한밭수목원,4.0,대전
13505,g003541,사인암,5.0,충북
13506,g003541,K-water 충주댐 물 문화관,3.3333333333333335,충북
13507,g003544,대전근현대사전시관,5.0,대전
13508,g003544,보문산,5.0,대전
13509,g003554,태안 동부시장,4.0,충남
13510,g003554,팜카밀레 허브농원,5.0,충남
13511,g003555,남광주 시장,5.0,광주
13512,g003555,대인시장,5.0,광주
13513,g003555,국립아시아문화전당,5.0,광주
13514,g003556,마이산,5.0,충북
13515,g003561,경기전,4.0,전북
13516,g003561,전동성당,4.0,전북
13517,g003561,전주한옥마을,4.0,전북
13518,g003561,전주대사습 첨,3.6666666666666665,전북
13519,g003561,오목대,4.0,전북
13520,g003561,한국도로공사 전주수목원,4.0,전북
13521,g003563,소쇄원,3.6666666666666665,전남
13522,g003565,전주동물원,5.0,전북
13523,g003570,송계계곡,5.0,충북
13524,g003572,단양강잔도,5.0,충북
13525,g003572,단양구경시장,5.0,충북
13526,g003572,카페 산,5.0,충북
13527,g003572,청풍호 관광 모노레일,5.0,충북
13528,g003573,파도리해수욕장,3.3333333333333335,충남
13529,g003573,만리포해수욕장,4.0,충남
13530,g003573,모항항 수산물 직판장,3.3333333333333335,충남
13531,g003576,대천해수욕장,4.333333333333333,충남
13532,g003576,대천항 수산시장,5.0,충남
13533,g003576,죽도 관광지,3.6666666666666665,충남
13534,g003577,목포역,5.0,전남
13535,g003577,목포근대역사 문화공간,5.0,전남
13536,g003583,보령머드축제,5.0,충남
13537,g003589,전주공예품 전시관,3.3333333333333335,전북
13538,g003599,돌머리해수욕장,3.3333333333333335,전남
13539,g003599,담양 관방제림,3.3333333333333335,전남
13540,g003608,한밭수목원,5.0,대전
13541,g003608,엑스포과학공원 한빛탑,5.0,대전
13542,g003608,청풍정,2.3333333333333335,충북
13543,g003610,한밭수목원,3.6666666666666665,대전
13544,g003613,갤러리아백화점 타임월드점,3.3333333333333335,대전
13545,g003615,전주한옥마을,5.0,전북
13546,g003615,전주 난장,3.3333333333333335,전북
13547,g003615,경기전,4.666666666666667,전북
13548,g003615,전동성당,5.0,전북
13549,g003624,골든베이 골프리조트,4.0,충남
13550,g003624,골든베이 골프리조트,4.0,충남
13551,g003629,코리아 패러글라이딩,4.0,충북
13552,g003629,단양구경시장,4.0,충북
