place_id,여행지명,여행지설명,city,분류,activity_type,activity_ids,activity_level,season_preference,emotion_match
2304280002,가인,모항항수산물직판장,경기도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,1;10;12;21;22
2304280003,153구포국수 덕천점,153구포국수 덕천점,강원도,식당/카페,실내,11,5,Spring,1;10;12;2;21
2304280004,백담사,백담사,강원도,식당/카페,실내,11,7,Spring,1;10;12;21;22
2304280005,국립현대미술관 청주,국립현대미술관 청주,부산광역시,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Spring,10;12;2;21;22
2304290001,바다회수산,바다회수산,강원도,식당/카페,실내,11,6,Spring,1;10;12;2;21
2304290002,W 웨딩,감자바우,대전광역시,식당/카페,실내,11,6,Spring,1;10;12;2;21
2304290004,IFC 몰,BHC치킨 에버랜드점,강원도,식당/카페,실내,11,7,Spring,1;10;11;2;21
2304290005,경암동 철길마을,경암동철길마을,강원도,식당/카페,실내,11,7,Spring,10;11;2;21;22
2304290006,AK플라자 수원,AK플라자 AKTown점,부산광역시,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,11;2;21;22;23
2304290008,GS 더 프레시 경성 부경대점,GS더프레시 경성부경대점,전라남도,식당/카페,실내,11,6,Spring,11;2;21;22;24
2304290010,AK플라자 수원,AK플라자 AKTown점,경기도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,3;4
2304300001,고 고리 식당,고고리,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2304300002,가평 양떼목장,가평양떼목장,강원도,식당/카페,실내,11,7,Spring,1;10;11;12;2
2304300003,MRNW,FunCity,경상북도,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,6,Spring,1;10;11;12;13
2304300004,25시 LPG 충전소,S-OIL25시LPG충전소,강원도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,1;10;11;12;2
2304300006,대전 오월드,대전오월드,경기도,자연관광지,실외,1,7,Spring,1;10;11;12;2
2305010001,공임 나라 군산 대야점,공임나라 군산대야점,강원도,자연관광지,실외,1,6,Spring,1;11;12;13;2
2305010002,남경 막국수,BHC치킨 에버랜드점,전라남도,식당/카페,실내,11,7,Spring,1;10;11;12;13
2305010003,CU 서산 해미읍성점,CU서산해미읍성점,전라남도,자연관광지,실외,1,6,Spring,1;10;11;12;13
2305150003,강화 루지,강화루지,충청북도,식당/카페,실내,11,6,Spring,1;11;2;21;22
2305150007,더 리터 정읍 상동 점,더리터 정읍상동점,대구광역시,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,1;10;11;2;21
2305150008,가네코 롯데백화점 영등포점,간코롯데영등포매니지먼트,대구광역시,식당/카페,실내,11,6,Spring,1;10;11;2;21
2305160003,꽃동 게장 1번가,꽃돌게장1번가,전라북도,식당/카페,실내,11,6,Spring,1;10;11;2;21
2305160004,강구안 및 통영중앙시장,고려대학교 서울캠퍼스,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305160005,강릉동부시장,강릉동부시장,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305160012,돌담 통닭,돌담통닭,전라북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,2,Spring,1;11;22;24;26
2305170002,CU 제주성 지점,CU제주성지점,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305170003,5.18기념공원,5.18기념공원,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305170004,경포해수욕장,경포해수욕장,대구광역시,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305170006,강릉 월화 거리,강릉월화거리,전라남도,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305170009,계룡산 숯불갈비 지세포점,계룡산숯불갈비,전라남도,식당/카페,실내,11,6,Spring,1;12;2;21;22
2305180001,강릉 김밥,CGV 부천,경상북도,식당/카페,실내,11,6,Spring,1;11;12;2;21
2305180003,부천아트 벙커 B39,부천아트벙커B39,대구광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305180005,고 기장,고기장,부산광역시,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305180006,끼룩 상점,구례화엄사대웅전,강원도,식당/카페,실내,11,5,Spring,1;10;12;2;21
2305180007,고향식당,달몬트,강원도,식당/카페,실내,11,5,Spring,1;10;12;2;21
2305180008,가마솥 옛 강정 2호점,강문해변,강원도,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,5,Spring,10;12;2;21;22
2305180009,강릉 중앙시장,강릉중앙시장,강원도,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,5,Spring,10;12;21;22;23
2305190001,개두룹장칼국수,개두룹장칼국수,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190002,에버랜드,BHC치킨 에버랜드점,전라북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190003,롯데월드,롯데월드,광주광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190004,속초해수욕장,속초해수욕장,경상북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190005,오동도,오동도,경상북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305190006,Cu 원주 일산 원룸점,교보문고 광화문점,전라남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190007,광화문광장,광화문광장,제주특별자치도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305190008,국립중앙박물관,GS25 W타워점,인천광역시,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,5,Spring,1;11;12;2;21
2305200001,낙산사,낙산사,전라북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200002,광안리해수욕장,광안리해수욕장,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200003,송도센트럴파크,송도센트럴파크,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200004,더 현대 서울,더현대서울,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200005,해운대해수욕장,해운대해수욕장,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200006,가장 맛있는 족발 인천 영종도점,가장맛있는족발,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200007,대릉원,대릉원,제주특별자치도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200008,6계 대전 유성점,60계치킨,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305200009,AK플라자 금정,AK플라자 금정점,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305200010,강릉 중앙시장,2021년제16회해운대모래축제,부산광역시,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305200011,GS25 공주공산성점,GS25 공주공산성점,강원도,식당/카페,실내,11,5,Spring,1;11;12;13;2
2305210001,해운대 모래축제,2021년제16회해운대모래축제,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210002,거창박물관,거창박물관,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210003,M1971 요트투어,(주)이마트순천점,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210004,2093하우스,2093하우스,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210005,16오마주,16오마주,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210006,bd 버거 성수,BHC치킨,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305210007,346커피스토리,346커피스토리,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;2
2305210008,BIFF 거리,BIFF거리,강원도,식당/카페,실내,11,5,Spring,1;12;2;21;22
2305210009,대릉원,대릉원,부산광역시,자연관광지,실외,1,5,Spring,1;11;12;2;21
2305210015,프리지어,프리지아,전라남도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,4,Spring,2;28
2305220001,섭지코지,섭지코지,강원도,식당/카페,실내,11,7,Spring,1;10;11;12;13
2305220002,가시 차방국수,가시아방국수,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305220003,KD 렌터카,(주)KD렌트카,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305220004,8월의 크리스마스 영화 촬영지 초원 사진관,강문해변,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305220005,BIFF 거리,BIFF거리,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305220006,8월의 크리스마스 카페,감성돈 제주협재점,전라북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305220007,구르 미스에 카페,구르미스시&카페,강원도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305220008,CU 제주 평대점,CU 제주평대점,강원도,식당/카페,실내,11,5,Spring,1;10;12;2;21
2305220010,속초관광수산시장,속초관광수산시장,전라북도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Spring,1;21;22;23;24
2305220011,선소대교,(사)대전광역시관광협회-트래블라운지,전라북도,자연관광지,실외,1,4,Spring,1;2;21;22;23
2305230001,광안리해수욕장,광안리해수욕장,제주특별자치도,식당/카페,실내,11,7,Spring,1;10;11;12;13
2305230002,감나무 식당,GS25 한화리조트설악점,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305230003,LX 지인스퀘어 신세계 타임스퀘어점,LX지인스퀘어 신세계타임스퀘어점,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305230004,가시 차방국수,가시아방국수,전라북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305230005,37 그릴 바,37그릴&바,전라북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305230007,CU 남양 뉴타운 점,CU남양뉴타운점,강원도,자연관광지,실외,1,5,Spring,1;10;11;12;13
2305230008,고래가 어묵 해운대점,CU 제주메가리조트점,전라북도,식당/카페,실내,11,6,Spring,1;10;12;2;21
2305230009,F1963,F1963,전라북도,식당/카페,실내,11,5,Spring,1;10;12;2;21
2305230010,가가 책방,가가책방,전라북도,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,5,Spring,1;12;2;21;22
2305230011,거리 먹거리. 쇼핑,경포호,전라북도,자연관광지,실외,1,6,Spring,1;12;2;21;22
2305230012,1938맨션,강문해변,전라북도,자연관광지,실외,1,6,Spring,1;10;12;2;21
2305240001,감자적 1번지,GS25 한화리조트거제점,울산광역시,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305240002,K-water 합천댐 지사,GS25 남해송정점,전라북도,자연관광지,실외,1,6,Spring,1;10;11;12;13
2305240003,AVO,강릉빵다방 본점,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305240004,88생선 구이,88생선구이,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305240005,검멀레해변,검멀레해변,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305240006,거제 거가 대로 3367,경암동철길마을,강원도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305240007,거동 탕수육,거동탕수육,세종특별자치시,식당/카페,실내,11,6,Spring,1;11;12;2;21
2305240008,강릉 월화 거리,NH농협,세종특별자치시,자연관광지,실외,1,6,Spring,1;10;12;2;21
2305240009,GS25 중구 퇴계점,GS25중구퇴계점,전라북도,식당/카페,실내,11,4,Spring,1;12;2;21;22
2305240013,서프랑,서피랑공원,강원도,자연관광지,실외,1,3,Spring,1;12;2;21;22
2305250002,경포대,경포대,제주특별자치도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305250003,경포호,경포호,제주특별자치도,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305250004,3대 곰탕,3대곰탕,경상북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305250005,동궁과 월지,동궁과월지,경상북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305250006,가르송티미드 제주점,가르송티미드 제주,경상남도,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305250007,송정해수욕장,송정해수욕장,경상북도,자연관광지,실외,1,6,Spring,1;10;11;12;13
2305250008,갤맷길5코스1구간 중 명지 철새탐조대,도산근린공원,경상북도,식당/카페,실내,11,6,Spring,1;10;12;13;2
2305260001,간세 라운지,GS25 한화리조트거제점,경상남도,식당/카페,실내,11,7,Spring,1;10;11;12;13
2305260002,316커피바,316커피바,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260003,9.81파크,9.81파크,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260004,18장마라탕 광교점,라비체,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260005,BIFF 광장,BIFF광장,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260006,해운대해수욕장,해운대해수욕장,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260007,GS25 인구해변점,GS25 인구해변점,부산광역시,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305260008,9.81파크,9.81파크,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305260009,속초관광수산시장,속초관광수산시장,서울특별시,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Spring,1;11;12;13;2
2305270001,223 하동 세계 차 엑스포 제1행사장,CU,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270002,고향 연화,고향연화,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270003,무진장,무진정,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270004,무진장,무진정,경상북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270005,강릉 중앙시장,강릉중앙시장,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270006,광안리해수욕장,광안리해수욕장,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270007,강변체육공원,강변체육공원,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270008,광안리해수욕장,광안리요트투어,경상남도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305270009,광안리해수욕장,광안리해수욕장,경상북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305270010,광안리해수욕장,광안리해수욕장,전라북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305270011,38선 넘은 장닭 안강점,(재)영화의전당,경상북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305270012,고래고래 코인 노래연습장,고래고래코인노래연습장,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305280001,밀란 더 마켓,밀락 더 마켓,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305280002,불국사,불국사,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305280003,국립 해양 박물관,국립해양박물관,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305280004,밀란 더 마켓,밀락 더 마켓,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305280005,속초관광수산시장,속초관광수산시장,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305280006,동궁과 월지,동궁과월지,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305280007,광안리해수욕장,광안리해수욕장,강원도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305280008,BHC치킨 해운대 팔래그점,BHC치킨 해운대팔래드점,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305280009,CU ATM 영등포 라이프점,CU ATM 영등포라이프점,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305280013,목포 해상 케이블카 북항 승강장,목포해상케이블카 북항승강장,충청남도,자연관광지,실외,1,2,Spring,12;13;2;21;22
2305290001,국립경주박물관 어린이 박물관,국립경주박물관 어린이박물관,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305290002,광안리해수욕장,광안리해수욕장,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305290003,신세계백화점 센텀시티점,신세계백화점 센텀시티점,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305290004,광장시장,광장시장,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305290005,갤러리 밥스,갤러리밥스,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305290006,제주동문재래시장,제주동문재래시장,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305290007,속초관광수산시장,속초관광수산시장,경상남도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305290008,CU 주문진 등대점,CU주문진등대점,충청북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305290009,굿앤 구스 소논문 델피노점,굿앤굿스 소노문델피노점,부산광역시,식당/카페,실내,11,5,Spring,1;10;11;12;2
2305300001,갈치 한 쌍,2021년제16회해운대모래축제,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305300002,경주 양남 주상절리,경주 양남 주상절리,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305300003,강릉 중앙시장,경주문무대왕릉,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305300004,강릉 중앙시장,강릉중앙시장,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305300005,1059-3 Coffee House,1059-3 Coffee House,강원도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305300006,BIFF 광장,BIFF광장,경기도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305300007,그랑 깨 등 일대,가야밀면,경상남도,식당/카페,실내,11,4,Spring,1;10;11;12;13
2305300008,Comon music plex,광한루원 야간,강원도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305300009,단아 카페,배스킨라빈스31제주서귀포점,경상북도,식당/카페,실내,11,5,Spring,1;11;13;2;21
2305300011,파리바게뜨 전북 삼례점,,전라북도,식당/카페,실내,11,4,Spring,1;21;28;4;6
2305310001,경비 순대 문경점,경미순대,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305310002,가마골 쉼터,가마골쉼터,경상북도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305310003,문경 생태 미로공원,문경생태미로공원,강원도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305310004,CU 태안 신두리점,CU태안신두리점,경기도,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305310005,감자적 1번지,SK에너지대원주유소,서울특별시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305310008,100시트,1100고지휴게소,부산광역시,식당/카페,실내,11,6,Spring,1;10;11;12;13
2305310009,CU 태안 만리포 행운 점,BKR버거킹시청역점,경상북도,식당/카페,실내,11,5,Spring,1;10;11;12;13
2305310013,영통 상가거리,청초호유원지,경기도,자연관광지,실외,1,6,Spring,1;11;2;23;3
2306010001,CU 경포 스카이베이점,CU 경포스카이베이점,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306010002,만천하 스카이워크,만천하스카이워크,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306010004,갈맷길 9코스 1구간 종점인 증대,aT센터,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306010005,CGV 충주 교현,CGV충주교현1관,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306010006,갓바위 찐빵 만두,갓바위 찐빵만두,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306010007,제주동문재래시장,제주동문재래시장,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306010009,CU 한림 사이로점,CU,전라북도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306010011,공산성,공산성,경기도,상점,실내,10,5,Summer,1;10;11;12;2
2306020001,24시 전주 명가 콩나물국밥 동해점,24시전주명가콩나물국밥 동해점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306020002,1.5닭갈비,1.5닭갈비,부산광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306020003,천지연폭포,천지연폭포,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306020004,168계단,웅진백제역사관,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306020005,안목 해변,안목해변,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306020006,군산근대역사박물관,군산근대역사박물관,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306020007,진포해양테마공원,진포해양테마공원,대전광역시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306020008,한화생명 이글스 파크,한화생명이글스파크,서울특별시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306020009,광안리해수욕장,광안리해수욕장,강원도,자연관광지,실외,1,6,Summer,1;10;11;12;13
2306030001,말티재 전망대,말티재 전망대,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306030002,공산성,공산성,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306030003,KTG 상상마당 부산,KT&G상상마당 부산,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306030004,남대문시장,GS25,충청북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306030005,등대해수욕장,등대해수욕장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306030006,속초관광수산시장,속초관광수산시장,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306030007,동궁과 월지,동궁과월지,부산광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306030008,강문해변,강문해변,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306030009,CGV 홍대,CGV홍대1관,경상북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306030010,해운대해수욕장,해운대해수욕장,전라북도,식당/카페,실내,11,6,Summer,1;10;12;13;2
2306030011,CU 무주구천동점,CU,강원도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,5,Summer,1;10;11;12;13
2306040001,상생의 손,상생의손,충청남도,식당/카페,실내,11,7,Summer,1;10;11;12;13
2306040002,국립부여박물관,국립부여박물관,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306040003,경암동 철길마을,경암동철길마을,경상북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306040004,경암동 철길마을,CU,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306040005,속초관광수산시장,속초관광수산시장,경상북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306040006,국립 해양생물자원관 씨큐리움,국립해양생물자원관,경상북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306040007,대릉원,대릉원,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306040008,경복궁,경복궁,경상남도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306040009,강릉 중앙시장,강릉중앙시장,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306040010,가은 아자개 장터,가은아자개장터,강원도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,6,Summer,1;10;11;12;13
2306040012,동궁과 월지,동궁과월지,경상남도,식당/카페,실내,11,6,Summer,1;10;11;13;2
2306050001,국립중앙박물관,국립중앙박물관,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306050002,이성당 본점,이성당 본점,경상북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306050003,만동 제과,만동제과,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306050004,매미성,매미성,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306050005,79파운야드 광주 동명점,79파운야드 광주동명점,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306050006,1925감포,(주)아트박스울산삼산점,경상남도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306050007,CU 여수 진남점,CU 여수진남점,대구광역시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306050008,2번 창고,2번창고,대구광역시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306050009,그릴 룸,그릴룸,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306050015,내 조국 국밥 소호점,수륙해안산책로,전라남도,자연관광지,실외,1,6,Summer,2;22;28;3;5
2306050016,GS25 여수 송소점,,전라남도,상점,실내,10,1,Summer,2;22;3;6;9
2306060001,강릉 동화 가든 본점,동화가든 본점,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060002,고씨네 천지 국수,고씨네천지국수,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060003,대릉원,LH한가람마을2단지아파트,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060004,영일 대전 망대,영일대전망대,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060005,성심당 DCC점,성심당 DCC점,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060006,강릉 중앙시장,강릉중앙시장,광주광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060007,한밭수목원,한밭수목원,전라남도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306060008,GS25 애월 신엄 해안점,GS25 애월신엄해안점,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306060009,CU 편의점,가마미해수욕장,서울특별시,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306060010,SK 렌터카 제주지점,SK렌터카 제주지점,광주광역시,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306060011,97도씨 해물칼국수 영종 본점,97도씨 해물칼국수 영종본점,인천광역시,"역사/유적/종교 시설(문화재, 박물관, 촬영지, 절 등)",실외,2,6,Summer,1;12;13;2;21
2306060013,더 인피니,금강교,광주광역시,"산책로, 둘레길 등",실외,7,6,Summer,1;2;21;22;23
2306060014,공산성 입구,공산성 입구,전라북도,식당/카페,실내,11,4,Summer,1;12;13;2;21
2306070001,광안리해수욕장,광안리해수욕장,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306070002,97도씨 해물칼국수 영종 본점,97도씨 해물칼국수 영종본점,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306070003,카멜리아힐,카멜리아힐,경기도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306070004,풍로 중문 직영점,풍로 중문직영점,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306070005,강촌레일파크 김유정역,강촌레일파크 김유정역,경상남도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306070006,강남역 지하상가,강남역지하상가,강원도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306070007,경주 보문관광단지,경주보문관광단지,강원도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306070008,국립공주 박물관,국립공주박물관,강원도,식당/카페,실내,11,5,Summer,1;10;11;12;13
2306070009,고불개해변,고불개해수욕장,강원도,자연관광지,실외,1,5,Summer,1;10;11;12;13
2306080001,LG전자 베스트숍옥암점,BHC치킨 에버랜드점,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306080002,CU 정동진 모래 시계점,CU정동진모래시계점,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306080003,강문해변,강문해변,강원도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306080005,용머리해안,용머리해안,전라북도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306080006,1894사랑채,1894사랑채,제주특별자치도,식당/카페,실내,11,6,Summer,1;10;11;12;13
2306080008,교보문고 센텀시티점,교보문고 센텀시티점,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306080009,다인오세아노호텔 나라 다이닝,다인오세아노호텔,경기도,식당/카페,실내,11,5,Summer,1;10;11;12;2
2306080010,관덕정,관덕정,경상남도,"상업지구(거리, 시장, 쇼핑시설)",실내,4,4,Summer,1;10;12;2;21
2306080012,김녕해수욕장,김녕해수욕장,제주특별자치도,식당/카페,실내,11,5,Summer,1;10;12;2;21
2306080014,사량 대교,새들러하우스 제주애월점,경상남도,"산책로, 둘레길 등",실외,7,6,Summer,1;2;22;24;4
2306090001,GS25 속초 타워점,GS25,제주특별자치도,식당/카페,실내,11,7,Summer,1;10;11;12;13
