place_id,여행지명,city,분류,VISIT_START_YMD,activity_ids,activity_type,activity_level,season_preference,emotion_match
2304300002,화성 관광열차 안내소 연무대 매표소,,,2023-04-30,1;2;3;4;5;6;7,실내,10,Spring,
2304300003,창룡문,,,2023-04-30,1;2;3;4;5;6;7,실내,10,Spring,
2304300004,수원 화성 화홍문,,,2023-04-30,1;2;3;4;5;6;7,실내,10,Spring,
2304300005,베이커리 시어터,,,2023-04-30,1;3;4;5;7,실내,10,Spring,
2304300006,백암천,,,2023-04-30,1;2;3;4;5;6;7,실내,10,Spring,
2304300007,자시오 잣 주꾸미,,,2023-04-30,1;2;3;5;6;99,실내,10,Spring,
2304290002,농협안성팜랜드,,,2023-04-29,1;2;3;4;5;6;7;99,실내,10,Spring,
2304290003,스타필드 안성,,,2023-04-29,1;2;3;4;5;6;7,실내,10,Spring,
2304290004,대동국수 평택역점,,,2023-04-29,1;2;3;4;5;6;7;99,실내,10,Spring,
2304290005,편지,,,2023-04-29,1;2;3;4;5;6;7,실내,10,Spring,
2304290007,호텔 프라하,,,2023-04-29,1;2;3;5;6;99,실내,10,Spring,
2304300001,평택 초등학교,,,2023-04-30,1;2;3;4;5;6,실내,10,Spring,
2304290006,충무아트센터 대극장,,,2023-04-29,1;2;3;4;6;7,실내,10,Spring,
2304290008,연신내 칼국수,,,2023-04-29,1;2;3;4;5;7;99,실내,10,Spring,
2304290009,독립문,,,2023-04-29,1;2;4;7,실내,8,Spring,
2304290001,인사동 문화의 거리,,,2023-04-29,1;2;3;4;5;7,실내,10,Spring,
2304280003,파주 프리미엄 아울렛,,,2023-04-28,1;2;3;4;5;6;7,실내,10,Spring,
2304280004,이마트 파주점,,,2023-04-28,1;2;3;4;5;6;7,실내,10,Spring,
2304280005,해브펀 캠핑 어라운드,,,2023-04-28,1;2;3;4;5;6;99,실내,10,Spring,
2305010002,에버랜드,,,2023-05-01,1;2;3;4;5;6;7;99,실내,10,Spring,
2304280002,스타필드 코엑스몰,,,2023-04-28,1;2;3;4;5;7,실내,10,Spring,
2305010003,동양 방앗간,,,2023-05-01,1;2;3;4;5;6;7,실내,10,Spring,
2305010004,북촌 한옥마을,,,2023-05-01,1;4;5;6;7;99,실내,10,Spring,
2305010005,낙원악기상가,,,2023-05-01,1;2;4;5,실내,8,Spring,
2304280009,호텔 더 메이,,,2023-04-28,1;3;5,실내,6,Spring,
2304280006,효자손 왕만두,,,2023-04-28,1;4;5;6,실내,8,Spring,
2304280007,숭례문,,,2023-04-28,1;4;5;6,실내,8,Spring,
2305010006,수기 해변,,,2023-05-01,1;2;4;5,실내,8,Spring,
2305010008,예단포둘레길,,,2023-05-01,4,실외,2,Spring,
2305280005,링크 아트센터,,,2023-05-28,1;2;3;4;5;6;7;99,실내,10,Spring,
2305280006,일미리 금계 찜닭 대학로점,,,2023-05-28,1;2;3;4;5;6;7;99,실내,10,Spring,
2305280007,예스24 스테이지,,,2023-05-28,1;2;3;4;5;6;7;99,실내,10,Spring,
2305190003,한화리조트 용인 베잔송,,,2023-05-19,1;2;3;4;5;6;7;99,실내,10,Spring,
2305200001,에버랜드,,,2023-05-20,1;2;3;4;5;6;7,실내,10,Spring,
2305200002,봉화 회관,,,2023-05-20,1;2;3;4;5;6;7;99,실내,10,Spring,
2305210001,두부 마당 포곡 본점,,,2023-05-21,1;2;3;4;5;6;7,실내,10,Spring,
2305230002,개포동 근린공원,서울특별시,,2023-05-23,1;2;3;4;5;6;7;99,실내,10,Spring,
2305230003,백년 교동 짬뽕 개포점,,,2023-05-23,1;2;3;4;5;6;7;99,실내,10,Spring,
2305230004,플랑크,,,2023-05-23,1;2;3;4;5;6;7;99,실내,10,Spring,
2305230005,오리지널 팬케이크 하우스 잠실점,,,2023-05-23,1;2;3;4;5;7;99,실내,10,Spring,
2305230006,류 게스트하우스,,,2023-05-23,1;2;3;4;5;7;99,실내,10,Spring,
2305240001,런던 베이글 뮤지엄 도산점,,,2023-05-24,1;2;3;4;5;6;7,실내,10,Spring,
2305240002,호남 식당,,,2023-05-24,1;2;3;4;5;6;7;99,실내,10,Spring,
2305240003,컴포즈커피 먹골 중랑점,,,2023-05-24,1;2;3;4;5;7,실내,10,Spring,
2305240004,서울 장미축제,,,2023-05-24,1;2;3;4;5;6;7,실내,10,Spring,
2305240005,보슬보슬 압구정본점,,,2023-05-24,1;2;3;4;5;6;7,실내,10,Spring,
2305240006,류 게스트하우스,,,2023-05-24,1;2;3;4;5;6;7;99,실내,10,Spring,
2305270004,버거킹 시청역점,,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2305270005,서울시립미술관 서소문 본관,,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2305270006,정동 그 집,,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2305270007,용호동 낙지 북창점,,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2305280001,덕수궁 중명전,,,2023-05-28,1;2;3;4;5;6;7;99,실내,10,Spring,
2305280002,덕수궁,,,2023-05-28,1;2;3;4;5;6;7;99,실내,10,Spring,
2305280003,정동 전망대,,,2023-05-28,1;2;3;4;5;6;7;99,실내,10,Spring,
2305280004,행복 전집 북창점,,,2023-05-28,1;2;3;4;5;6;7;99,실내,10,Spring,
2305280010,스텝 인 명동 ,제주특별자치도,,2023-05-28,1;2;3;4;5;6;7,실내,10,Spring,
2305200003,프랭크 버거 교대역점,,,2023-05-20,1;2;3;4;5;6;7;99,실내,10,Spring,
2305190002,감성 교복 잠실 본점,,,2023-05-19,1;2;3;4;5;6;7;99,실내,10,Spring,
2305190005,감성 교복 잠실 본점,,,2023-05-19,1;2;3;4;5;6;7;99,실내,10,Spring,
2305200004,탬버린즈하우스도산,,,2023-05-20,1;2;3;4;5;6;7;99,실내,10,Spring,
2305200005,WI 컨벤션,,,2023-05-20,1;2;3;4;5;6;7;99,실내,10,Spring,
2305200006,체크인,,,2023-05-20,1;2;3;4;5;6;7;99,실내,10,Spring,
2305210002,서울숲 카페거리,,,2023-05-21,1;2;3;4;5;6;7,실내,10,Spring,
2305210003,유즈풀아뜰리에,,,2023-05-21,1;2;3;4;5;6;7;99,실내,10,Spring,
2305210004,서울숲,,,2023-05-21,1;2;3;4;5;6;7;99,실내,10,Spring,
2305210005,LCDC 서울,,,2023-05-21,1;2;3;4;5;6;7;99,실내,10,Spring,
2305210006,bd 버거 성수,,,2023-05-21,1;2;3;4;5;6;7;99,실내,10,Spring,
2305210007,크리미에,,,2023-05-21,1;2;3;4;5;6;7;99,실내,10,Spring,
2305270002,씨사이드 파크,,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2305270003,카페 건,,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2305270008,따봉 하우스,,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2305270009,아트박스 경희대점,,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2305270010,인생 맥주 경희대점,,,2023-05-27,1;2;3;4;5;6;7,실내,10,Spring,
2305280008,토요코인 호텔 영등포점,,,2023-05-28,1;2;3;4;5;6;7;99,실내,10,Spring,
2305280009,CU ATM 영등포 라이프점,,,2023-05-28,1;2;3;4;5;6;7;99,실내,10,Spring,
2305290001,토요코인 호텔 영등포점,,,2023-05-29,1;2;3;4;5;6;7;99,실내,10,Spring,
2305290002,타임스퀘어,,,2023-05-29,1;2;3;4;5;6;7;99,실내,10,Spring,
2305290003,오월의 종 타임스퀘어점,,,2023-05-29,1;2;3;4;5;6;7;99,실내,10,Spring,
2305290004,호우섬,,,2023-05-29,1;2;3;4;5;6;7;99,실내,10,Spring,
2305290005,롯데백화점 영등포점,,,2023-05-29,1;2;3;4;5;6;7;99,실내,10,Spring,
2305310002,송내역 상가,,,2023-05-31,1;2;3;4;5;6;7;99,실내,10,Spring,
2305310003,둘리 광장,,,2023-05-31,1;2;3;4;5;6;7;99,실내,10,Spring,
2305310004,둘리의 거리,경기도,,2023-05-31,1;2;3;4;5;6;7;99,실내,10,Spring,
2306010001,하얀 마을 어린이공원,,,2023-06-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2306010003,미리내공원,,,2023-06-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2306010004,롯데백화점 중동점,,,2023-06-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2306010007,낙원 타코 강남역점,,,2023-06-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2306010008,더블린 브루어리 강남점,,,2023-06-01,1;2;3;4;5;6;7,실내,10,Summer,
2306010011,둘리의 거리(송내역 로데오거리),경기도,,2023-06-01,1;2;4;5;6,실내,10,Summer,
2306010012,굳이공원,,,2023-06-01,1;2;4;5,실내,8,Summer,
2306020001,부천중앙공원,,,2023-06-02,1;2;3;4;5;6;7,실내,10,Summer,
2306020003,뉴코아 아울렛 부천점,,,2023-06-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2306050005,양명이 교,,,2023-06-05,1;2;3;4;5;6;7;99,실내,10,Summer,
2306050006,유니클로 엔터식스 안양역점,,,2023-06-05,1;2;3;4;5;6;7;99,실내,10,Summer,
2306060001,관악산 산림욕장,,,2023-06-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2306060002,망해암,,,2023-06-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2306060003,엔터식스 안양역점,,,2023-06-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2306060004,만원 족발,,,2023-06-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2306070001,한 아름공원,,,2023-06-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2306070002,미리내공원,,,2023-06-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2306070003,상동시장,,,2023-06-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2305260003,똘이장군 돼지 부속,,,2023-05-26,1;2;3;4;5;6;7;99,실내,10,Spring,
2305260004,인생 맥주 파주 야당점,,,2023-05-26,1;2;3;4;5;6;7;99,실내,10,Spring,
2305260005,탐라 포차 야당점,,,2023-05-26,1;2;3;4;5;6;7;99,실내,10,Spring,
2305270001,롯데시네마 파주 운정,,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2305190004,원조만 선호 프 노가리 체인 본점,,,2023-05-19,1;2;3;4;5;6;7;99,실내,10,Spring,
2305190006,포 포인츠 바이 쉐라톤 조선 서울역,서울특별시,,2023-05-19,1;2;3;4;5;6;7,실내,10,Spring,
2305190008,국립중앙박물관,,,2023-05-19,1;2;3;4;5;6;7,실내,10,Spring,
2305190007,심곡천,,,2023-05-19,1;2;3;4;5;6;7,실내,10,Spring,
2305180002,선셋 무드,,,2023-05-18,1;2;3;4;5;6;7,실내,10,Spring,
2305180003,부천 자연 생태공원,,,2023-05-18,1;2;3;4;5;6;7;99,실내,10,Spring,
2305180004,뉴코아 아울렛 부천점,,,2023-05-18,1;2;3;4;5;7;99,실내,10,Spring,
2305220001,스타벅스 종로구청,,,2023-05-22,1;2;3;4;5;6;7,실내,10,Spring,
2305220002,청송,,,2023-05-22,1;2;3;4;5;6;7;99,실내,10,Spring,
2305220003,아이파크몰 용산점 the roof,서울특별시,,2023-05-22,1;2;3;4;5;6;7;99,실내,10,Spring,
2305220004,아르고 티,서울특별시,,2023-05-22,1;2;3;4;5;6;7;99,실내,10,Spring,
2305220005,드롭 탑 오송역 언더패스점,,,2023-05-22,1;2;3;4;5;6;7,실내,10,Spring,
2305230007,파주 프리미엄 아울렛,,,2023-05-23,1;2;3;4;5;6;99,실내,10,Spring,
2305150003,삼성서울병원,,,2023-05-15,1;2;3;4;5;6;7,실내,10,Spring,
2305150005,수정식당,,,2023-05-15,1;3;4;5;7,실내,10,Spring,
2305150006,연세 센스 의원,,,2023-05-15,1;3;4;5;6;7,실내,10,Spring,
2305150007,롯데백화점 영등포점,,,2023-05-15,1;2;3;4;5;6,실내,10,Spring,
2305150008,가네코 롯데백화점 영등포점,,,2023-05-15,1;2;4;5,실내,8,Spring,
2305150009,던킨 영등포 역사점,,,2023-05-15,1;2;3;4;5,실내,10,Spring,
2305150002,글램비글램핑,,,2023-05-15,1;3;4;5;6;7;99,실내,10,Spring,
2305150004,대부바다 향기테마파크,,,2023-05-15,1;3;4;5;99,실내,10,Spring,
2305160002,서평택 골프클럽,,,2023-05-16,1;2;3;4;5;6;7,실내,10,Spring,
2305160003,한길 주꾸미,,,2023-05-16,1;2;3;4;5;6;7,실내,10,Spring,
2305170001,행리단길,,,2023-05-17,1;2;3;4;5;7,실내,10,Spring,
2305170002,수원의 아침 행궁점,,,2023-05-17,1;2;3;4;5;6;7;99,실내,10,Spring,
2305170003,화성행궁,,,2023-05-17,1;2;3;4;5;6;7,실내,10,Spring,
2305180001,광교호수공원,,,2023-05-18,1;2;4;5;6;7,실내,10,Spring,
2306050002,신 옛 찻집,,,2023-06-05,1;2;3;4;5;6;7;99,실내,10,Summer,
2306050003,경복궁,,,2023-06-05,1;2;3;4;5;6;7;99,실내,10,Summer,
2306050004,꽃누리들 밥 경복궁점,,,2023-06-05,1;2;3;4;5;6;7;99,실내,10,Summer,
2306050007,쌈지길,,,2023-06-05,1;2;3;4;5;6;7;99,실내,10,Summer,
2306060005,커피빈 새문안로점,,,2023-06-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2305260002,힐스테이트에코 마곡나루역 오피스텔,,,2023-05-26,1;2;3;4;5;6;7;99,실내,10,Spring,
2306030002,옛 나루터,,,2023-06-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306030003,실학박물관,,,2023-06-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306030004,CU 양평 쉬자 파크 점,,,2023-06-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306030005,양평 유아숲 체험원,,,2023-06-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306030006,쉬자 파크 치유의 집,,,2023-06-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306030007,쉬자 파크 발목 풀장,경기도,,2023-06-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306030008,쉬자 파크 치유의 집,,,2023-06-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306030009,천운봉주유소,,,2023-06-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306040001,쉬자 파크,,,2023-06-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2306040002,양평 유아숲 체험원,,,2023-06-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2306040003,숲엔 커피,,,2023-06-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2306040005,대박 주유소,,,2023-06-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2305290006,화성행궁,,,2023-05-29,1;2;3;4;5;6;7;99,실내,10,Spring,
2306020002,트멍캠핑장,,,2023-06-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2306030001,트멍캠핑장,,,2023-06-03,1;2;3;4;5;6;7,실내,10,Summer,
2306040004,캠핑 주막,,,2023-06-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2306050001,초계국수 칼국수,,,2023-06-05,1;2;3;4;5;6;7;99,실내,10,Summer,
2305200007,파리바게뜨 공항 신도시점,,,2023-05-20,1;2;3;4;5;6;7;99,실내,10,Spring,
2305200008,파라다이스 시티,,,2023-05-20,1;2;3;4;5;6;7;99,실내,10,Spring,
2306030010,수원 화성,,,2023-06-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306030011,호텔도노,,,2023-06-03,1;2;3;4;5;6;7;99,실내,10,Summer,
2306030012,정지영커피로스터즈 장안문점,,,2023-06-03,1;2;3;4;5;7,실내,10,Summer,
2306030013,보영 만두 북문 본점,,,2023-06-03,1;2;3;4;5;7,실내,10,Summer,
2306030014,수원 화성,,,2023-06-03,1;3;4;5;6,실내,10,Summer,
2306030015,호텔도노,,,2023-06-03,1;4;5,실내,6,Summer,
2306040006,대한민국역사박물관,,,2023-06-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2306040007,교보문고 광화문점,,,2023-06-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2306040008,포 포인츠 바이 쉐라톤 조선 서울 명동,,,2023-06-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2305230001,마이랜드,,,2023-05-23,1;2;3;4;5;6;7,실내,10,Spring,
2305250001,온 셈 본점,,,2023-05-25,1;2;3;4;5;6;7,실내,10,Spring,
2305210010,포 포인츠 바이 쉐라톤 수원 호텔,경기도,,2023-05-21,1;2;3;4;5;6;7,실내,10,Spring,
2305270012,나인 트리 프리미어 호텔 인사동,,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2306040009,광화문광장,,,2023-06-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2306040010,동대문디자인플라자,,,2023-06-04,1;2;3;4;5;6;7,실내,10,Summer,
2306040011,빨라쪼델프레도 오타로 동대문 디자인 플라자점,,,2023-06-04,1;2;3;4;5;7;99,실내,10,Summer,
2306040012,동대문디자인플라자,,,2023-06-04,1;2;3;4;5;6;7,실내,10,Summer,
2306040013,교보문고 광화문점,,,2023-06-04,1;2;3;4;5;6;7;99,실내,10,Summer,
2306040014,온 셈 SFC 광화문점,,,2023-06-04,1;2;3;5,실내,8,Summer,
2306060006,애성 회관,,,2023-06-06,1;2;3;4;5;6;7;99,실내,10,Summer,
2305160001,그랜드 인터컨티넨탈 서울 파르나스 그랜드 키친,,,2023-05-16,1;3;4;5,실내,8,Spring,
2305160004,스타벅스 강남 교보 타워 R 점,,,2023-05-16,1;2;3;4;5;6;7,실내,10,Spring,
2306020004,바나나 PC,,,2023-06-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2306020005,진주회관,,,2023-06-02,1;2;3;4;5;7;99,실내,10,Summer,
2306020006,덕수궁,,,2023-06-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2306020007,서울시립미술관 서소문 본관,,,2023-06-02,1;2;3;4;5;6;7;99,실내,10,Summer,
2306020008,호텔쿠레타케소 인사동,,,2023-06-02,1;2;3;4;5;6;7,실내,10,Summer,
2305160005,트리플 스트리트,,,2023-05-16,1;2;3;4;5;6;7,실내,10,Spring,
2305160006,경원재앰배서더 인천,,,2023-05-16,1;2;3;4;5;6;99,실내,10,Spring,
2305180005,초지진,,,2023-05-18,1;2;3;4;5;6;7,실내,10,Spring,
2305180006,파리바게뜨 강화 길상점,,,2023-05-18,1;2;3;4;5;6,실내,10,Spring,
2305180007,온수리 교회,,,2023-05-18,1;2;3;4;5;6;7;99,실내,10,Spring,
2305180008,전등사,,,2023-05-18,1;2;3;4;5;6,실내,10,Spring,
2305200010,한국 집 롯데월드몰점,서울특별시,,2023-05-20,1;2;3;4;5,실내,10,Spring,
2305200011,서울스카이,,,2023-05-20,1;2;3;4;5;6;7,실내,10,Spring,
2305190009,토요코인 호텔 영등포점,,,2023-05-19,1;2;3;4;5;6;99,실내,10,Spring,
2306100002,도나 스테이 본점,,,2023-06-10,1;2;3;4;5;6;7;99,실내,10,Summer,
2306100003,바운스 슈퍼 파크 수원 영통 센터,,,2023-06-10,1;2;3;4;5;6;7;99,실내,10,Summer,
2305250003,디온 카페,,,2023-05-25,1;2;3;4;5;6;7;99,실내,10,Spring,
2305250004,도선재,,,2023-05-25,1;2;3;4;5;6;7;99,실내,10,Spring,
2305250005,CU 가평 쁘띠프랑스 점,,,2023-05-25,1;2;3;4;5;6;7;99,실내,10,Spring,
2305160008,서울 큐브의화,,,2023-05-16,1;2;3;4;5,실내,10,Spring,
2306010002,파크 마린 호텔,,,2023-06-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2306090005,경기도 교직원 가평 서덕원,,,2023-06-09,1;2;3;4;5;6;7;99,실내,10,Summer,
2306100001,아침 고요 가족 동물원,,,2023-06-10,1;2;3;4;5;6;7,실내,10,Summer,
2305250002,설 가옥,,,2023-05-25,1;2;3;4;5;6;7;99,실내,10,Spring,
2305210008,CGV 송도 타임스페이스,,,2023-05-21,1;2;3;4;5;6;7;99,실내,10,Spring,
2305210009,해피타임 노래연습장,,,2023-05-21,1;2;3;4;5;6;7,실내,10,Spring,
2305220006,삼송 빵집 현대 프리미엄 아울렛 송도점,,,2023-05-22,1;2;3;4;5;6;7,실내,10,Spring,
2305290007,채선당 성수점,,,2023-05-29,1;2;3;4;5;6;7;99,실내,10,Spring,
2305290008,스타벅스 서울 역사점,,,2023-05-29,1;2;3;4;5;6;7,실내,10,Spring,
2305260006,가로수길,서울특별시,,2023-05-26,1;2;3;4;5;6;7,실내,10,Spring,
2305260007,카페 뭔지,,,2023-05-26,1;2;3;4;5;6;7,실내,10,Spring,
2305260008,신세계백화점 본점,,,2023-05-26,1;2;3;4;5;7;99,실내,10,Spring,
2305260009,롯데백화점 본점,,,2023-05-26,1;2;3;4;5;6;7;99,실내,10,Spring,
2305230010,탑클라우드 호텔 수원점,경기도,,2023-05-23,1;2;3;4;5;6;7,실내,10,Spring,
2305220007,석촌호수 서호,,,2023-05-22,1;2;3;4;5;6;7,실내,10,Spring,
2305220008,니커보커 베이글,,,2023-05-22,1;2;3;4;5;6,실내,10,Spring,
2305220009,서정적 살롱,,,2023-05-22,1;2;3;4;5,실내,10,Spring,
2305220010,송리단길,,,2023-05-22,1;2;4;5;7,실내,10,Spring,
2305170005,신흥시장,,,2023-05-17,1;2;3;4;5;6;99,실내,10,Spring,
2305190001,굴포천 만남의 광장,,,2023-05-19,1;2;3;4;5;6;7,실내,10,Spring,
2305170004,상동호수 공원,,,2023-05-17,1;2;3;4;5;6;7;99,실내,10,Spring,
2305170006,벗이란 부대찌개,,,2023-05-17,1;2;3;4;5;6;7,실내,10,Spring,
2306100004,월미 바다역,,,2023-06-10,1;2;3;4;5;6;7;99,실내,10,Summer,
2306100005,신포 닭강정 본점,,,2023-06-10,1;2;3;4;5;6;7,실내,10,Summer,
2306100006,월미도,,,2023-06-10,1;2;3;4;5;6;7,실내,10,Summer,
2306100007,배스킨라빈스 인천 신포점,,,2023-06-10,1;2;3;4;5;6;99,실내,10,Summer,
2306100008,세븐일레븐 신포 로데오점,,,2023-06-10,1;2;3;4;5;6;7,실내,10,Summer,
2306100010,이마트 24 인천 신포역점,인천광역시,,2023-06-10,1;2;3;4;5;6;7,실내,10,Summer,
2306100011,호텔 소노,,,2023-06-10,1;2;4;5;6,실내,10,Summer,
2306100012,호텔 소노,,,2023-06-10,1;2;4;5;6;7,실내,10,Summer,
2306110001,신신 분식,,,2023-06-11,1;2;3;4;5;6;7;99,실내,10,Summer,
2306110002,빽다방 동인천역점,,,2023-06-11,1;2;3;4;5;6;7;99,실내,10,Summer,
2305190010,송도센트럴파크,,,2023-05-19,1;2;3;4;5;6;99,실내,10,Spring,
2305200009,고삼이 신촌점,,,2023-05-20,1;2;3;4;5;6;7,실내,10,Spring,
2305230008,호텔 달,,,2023-05-23,1;2;3;4;5;6;99,실내,10,Spring,
2305230009,진미 통닭,,,2023-05-23,1;4;5;7,실내,8,Spring,
2305230011,호텔 달,,,2023-05-23,1;2;4;5;7,실내,10,Spring,
2305260001,서울특별시 교육청 남산도서관,,,2023-05-26,1;2;3;4;5;6,실내,10,Spring,
2305200013,그믐 족발 성수점,,,2023-05-20,1;2;4;5;7,실내,10,Spring,
2305210012,성수 연방,,,2023-05-21,1;2;5;7,실내,8,Spring,
2305240007,뚝섬한강공원,,,2023-05-24,1;3;4;5;6;7;99,실내,10,Spring,
2305240008,맹그로브 신설점,,,2023-05-24,1;2;3;4;5;7,실내,10,Spring,
2305250006,파리 크루아상 광화문점,,,2023-05-25,1;2;3;4;5;6;7,실내,10,Spring,
2305250007,동국대학교 서울캠퍼스,,,2023-05-25,1;2;3;4;5;6;7,실내,10,Spring,
2305250008,맹그로브 신설점,,,2023-05-25,1;2;3;4;5;6;7,실내,10,Spring,
2306010005,삼성역 2호선,,,2023-06-01,1;2;3;4;5;6;7,실내,10,Summer,
2306010006,청담역 7호선,,,2023-06-01,1;2;3;4;5;6;7,실내,10,Summer,
2306010009,토요코인 호텔 서울 강남점,,,2023-06-01,1;2;3;4;5;6;7;99,실내,10,Summer,
2305250009,어반 스테이 부티크 익선,,,2023-05-25,1;2;4;5;6;99,실내,10,Spring,
2305260010,배스킨라빈스 강남대로점,,,2023-05-26,1;2;3;4;5;7,실내,10,Spring,
2306070004,비둘기낭폭포,,,2023-06-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2306070005,한탄강 하늘다리,,,2023-06-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2306070006,담화 내,,,2023-06-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2306070007,산정호수,,,2023-06-07,1;2;3;4;5;6;7;99,실내,10,Summer,
2306070008,벚굴 도토리 막국수,,,2023-06-07,1;2;3;4;5;6;7,실내,10,Summer,
2306080002,국립수목원,,,2023-06-08,1;2;3;4;5;6;7;99,실내,10,Summer,
2306080003,효담 곤드레 산채밥상,,,2023-06-08,1;2;3;4;5;6;7;99,실내,10,Summer,
2306080004,호랑이,,,2023-06-08,1;2;3;4;5;6;7;99,실내,10,Summer,
2306080005,스타벅스 종로 3가 점,,,2023-06-08,1;2;3;4;5;6;7;99,실내,10,Summer,
2306080006,궁 게스트하우스,,,2023-06-08,1;2;3;4;5;6;7;99,실내,10,Summer,
2306080007,동대문디자인플라자,,,2023-06-08,1;2;3;4;5;6;7;99,실내,10,Summer,
2306080008,서울숲,,,2023-06-08,1;2;3;4;5;6;7,실내,10,Summer,
2306080009,명동교자 본점,,,2023-06-08,1;2;4;5;6;7,실내,10,Summer,
2306080010,궁 게스트하우스,,,2023-06-08,1;2;4;5;6;7,실내,10,Summer,
2306090001,응봉산,,,2023-06-09,1;2;3;4;5;6;7;99,실내,10,Summer,
2306090002,프리츠 원서점,,,2023-06-09,1;2;3;4;5;6;7;99,실내,10,Summer,
2306090003,서대문형무소 역사관,,,2023-06-09,1;2;3;4;5;6;7;99,실내,10,Summer,
2306090004,망원동 즉석 가락국수전문 돈가스 본점,,,2023-06-09,1;2;3;4;5;6;7;99,실내,10,Summer,
2306090006,스타벅스 종로 관수점,,,2023-06-09,1;2;3;4;5;6;7,실내,10,Summer,
2306090007,반포 한강공원,,,2023-06-09,1;2;3;4;5;6;7,실내,10,Summer,
2305310006,수원 프리미엄 아울렛,,,2023-05-31,1;2;3;4;5;6;7;99,실내,10,Spring,
2305310007,다래 식당,,,2023-05-31,1;2;3;4;5;6;7,실내,10,Spring,
2305310008,유치 회관,,,2023-05-31,1;2;3;4;5;7,실내,10,Spring,
2305310009,사회적 협동조합 사람과 세상,,,2023-05-31,1;2;3;4;5;7,실내,10,Spring,
2305310010,1프로 PC 아레나 영통,,,2023-05-31,1;2;3;4;5;6,실내,10,Spring,
2305310011,홈플러스 영통점,,,2023-05-31,1;2;3;4;5,실내,10,Spring,
2305310012,깡 가락국수,,,2023-05-31,1;3;4;5,실내,8,Spring,
2305310013,영통 상가거리,경기도,,2023-05-31,1;2;4;5,실내,8,Spring,
2305310014,롯데월드타워 롯데월드몰,,,2023-05-31,2;4;5,실내,6,Spring,
2305240009,GS25 중구 퇴계점,,,2023-05-24,1;2;3;4;5;6;7,실내,10,Spring,
2305240010,티어스 명동,,,2023-05-24,1;4;5;7,실내,8,Spring,
2305270011,이비스 스타일 앰배서더 인천 에어포트,서울특별시,,2023-05-27,1;2;3;4;5;6;7;99,실내,10,Spring,
2305300002,한조카츠,,,2023-05-30,1;2;3;4;5;6;7;99,실내,10,Spring,
2305300003,스타벅스 수원이 비스점,,,2023-05-30,1;2;3;4;5;6;7;99,실내,10,Spring,
2305300004,이비스 앰배서더호텔 수원,,,2023-05-30,1;2;3;4;5;6;7;99,실내,10,Spring,
2305300005,1059-3 Coffee House,,,2023-05-30,1;2;3;4;5;6;7,실내,10,Spring,
